mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,,,1:10,,139,65.05,0.89,1.56,0,1011,6.83,0.39,11.04,5.19,3.85
,,,,,,1:20,,158.2,63.98,0.73,1.54,0,1011.01,38.1,1.02,11.1,3.92,2.75
,,,,,,1:30,,279.4,68.3,0.43,1.53,0,1010.98,20.51,0.35,10.44,2.16,1.43
,,,,,,1:40,,239.3,69.52,0.45,1.5,0,1010.79,49.83,0.34,10.13,1.57,0.6
,,,,,,1:50,,131.6,70.13,0.46,1.46,0,1010.6,32.62,0.79,9.93,3.63,1.69
,,,,,,2:00,,134.6,68.97,0.48,1.41,0,1010.45,9.7,0.39,10.21,3.82,2.92
,,,,,,2:10,,136.9,61.88,0.87,1.36,0,1010.22,11.11,0.43,11.13,3.82,2.41
,,,,,,2:20,,128.6,57.45,0.87,1.3,0,1010.12,15.49,0.61,11.79,4.61,2.79
,,,,,,2:30,,112.4,52.38,0.82,1.23,0,1009.98,13.93,0.67,12.66,5.19,2.88
,,,,,,2:40,,123.7,51.12,0.7,1.16,0,1009.9,26.52,0.7,13.01,4.12,2.28
,,,,,,2:50,,123.5,52.17,0.56,1.09,0,1009.77,22.2,1.1,12.91,6.17,3.14
,,,,,,3:00,,101.4,49.14,0.65,1.03,0,1009.62,30.44,1.28,13.17,5.98,2.53
,,,,,,3:10,,101.2,48.62,0.66,0.93,0,1009.44,43.46,1.14,13.55,5.68,2.3
,,,,,,3:20,,124.9,52.01,0.5,0.82,0,1009.27,18.87,0.61,12.9,5,2.82
,,,,,,3:30,,113.8,51.29,0.61,0.75,0,1009.25,18.98,0.73,12.86,5.59,3.11
,,,,,,3:40,,115.5,50.63,0.72,0.66,0,1009.21,24.66,0.72,13.07,4.51,2.41
,,,,,,3:50,,104.3,52.65,0.52,0.56,0,1009.1,33.64,0.8,12.71,4.12,1.96
,,,,,,4:00,,125,50.48,0.48,0.45,0,1008.91,30.28,0.77,12.79,3.43,1.32
,,,,,,4:10,,129.7,53.52,0.48,0.35,0,1008.83,17.82,0.55,12.59,3.53,1.54
,,,,,,4:20,,110.2,52.94,0.48,0.24,0,1008.78,14.1,0.88,12.5,5.49,2.26
,,,,,,4:30,,95,50.1,0.48,0.16,0,1008.75,19.46,0.72,12.76,4.02,1.81
,,,,,,4:40,,86.3,50.41,0.48,0.07,0,1008.7,18.4,0.73,12.79,3.72,1.44
,,,,,,4:50,,99,50.16,0.48,-0.05,0,1008.7,20.03,1,12.81,4.7,1.95
,,,,,,5:00,,109.4,49.67,0.51,-0.15,0,1008.58,15.3,0.91,12.89,6.27,3.92
,,,,,,5:10,,112,50.1,0.55,-0.23,0,1008.53,13.71,1.13,12.84,7.45,4.32
,,,,,,5:20,,105.6,48.95,0.65,-0.3,0,1008.47,14.46,0.96,13,7.45,4.82
,,,,,,5:30,,98.4,48.66,0.79,-0.38,0,1008.43,15.3,1.05,13.12,7.45,4.26
,,,,,,5:40,,102.3,49.15,0.55,-0.47,0,1008.4,14.17,1.03,13.08,6.37,4
,,,,,,5:50,,98.6,49.21,0.49,-0.56,0,1008.39,14,1.05,13.02,6.86,4.38
,,,,,,6:00,,110.4,50.66,0.48,-0.6,0,1008.24,14.15,0.82,12.91,6.57,3.51
,,,,,,6:10,,111.6,52.3,0.48,-0.63,0,1008.1,14.66,0.7,12.62,5.49,3.47
,,,,,,6:20,,110.4,53.05,0.48,-0.7,0,1007.97,12.66,0.66,12.45,5.39,3.27
,,,,,,6:30,,104.7,53.1,0.7,-0.76,0,1007.89,17.28,0.86,12.41,6.17,3.61
,,,,,,6:40,,104.6,52.46,2.65,-0.78,0,1007.8,15.2,1,12.52,7.55,3.86
,,,,,,6:50,,113.2,54.32,7.28,-0.78,0,1007.73,12.01,0.61,12.42,5,3.31
,,,,,,7:00,,119.8,55.53,16.42,-0.8,0,1007.74,10.09,0.63,12.28,4.7,3.08
,,,,,,7:10,,115.2,54.73,24.82,-0.82,0,1007.64,12.22,0.78,12.33,6.47,3.65
,,,,,,7:20,,101.1,54.1,35.02,-0.79,0,1007.65,15.82,0.79,12.43,5.78,3.45
,,,,,,7:30,,106.5,53.93,42.5,-0.78,0,1007.51,16.67,1.31,12.5,7.45,3.94
,,,,,,7:40,,113.2,54.07,55.12,-0.79,0,1007.47,18.04,1.08,12.54,6.66,3.27
,,,,,,7:50,,109.2,53.53,70.11,-0.75,0,1007.25,17.31,0.99,12.61,6.86,3.95
,,,,,,8:00,,116.6,54.14,77.77,-0.7,0,1007.09,16.43,1.18,12.58,6.96,3.53
,,,,,,8:10,,102.6,52.72,82.4,-0.67,0,1007.03,19.94,1.64,12.66,7.94,4.2
,,,,,,8:20,,98.3,51.99,90.8,-0.66,0,1007.05,21.36,1.59,12.8,9.21,4.6
,,,,,,8:30,,85.6,51.67,75.12,-0.59,0,1007.13,23.03,1.68,12.93,8.13,4.15
,,,,,,8:40,,91.3,51.52,95.2,-0.5,0,1007.07,26.91,1.85,13,8.33,4.02
,,,,,,8:50,,89.3,51.18,175.8,-0.46,0,1006.89,19.26,1.51,13.16,8.92,4.5
,,,,,,9:00,,88.7,51.15,164.6,-0.42,0,1006.73,23.28,1.62,13.36,7.15,3.83
,,,,,,9:10,,81.5,51.94,352.3,-0.33,0,1006.56,27.2,1.46,13.46,8.72,3.42
,,,,,,9:20,,95.8,49.66,467.1,-0.22,0,1006.29,18.38,1.37,14.14,8.53,4.64
,,,,,,9:30,,101.4,48.15,497.3,-0.14,0,1006.07,19.04,1.5,14.61,9.41,5.1
,,,,,,9:40,,100.2,48.48,500.3,-0.06,0,1005.87,19.52,1.67,14.77,9.7,4.84
,,,,,,9:50,,96.8,49.67,258,0.04,0,1005.86,18.11,2.01,14.73,10.58,5.7
,,,,,,10:00,,96.8,50.18,161,0.14,0,1005.79,16.18,1.68,14.48,10.98,5.5
,,,,,,10:10,,104.8,50.57,164.8,0.25,0,1005.84,16.11,1.32,14.34,9.7,4.9
,,,,,,10:20,,111.3,50.45,170.5,0.34,0,1005.78,15.04,1.41,14.3,9.02,4.95
,,,,,,10:30,,111.1,50.61,170.6,0.41,0,1005.67,15.27,1.47,14.29,10.68,5.34
,,,,,,10:40,,114.6,50.37,179.1,0.52,0,1005.49,13.55,1.33,14.35,9.6,5.06
,,,,,,10:50,,104.9,49.53,182.7,0.63,0,1005.21,16.68,1.71,14.56,8.82,4.9
,,,,,,11:00,,108.5,49.56,399.8,0.72,0,1004.97,15.86,1.25,14.71,8.23,5.04
,,,,,,11:10,,103.2,47.92,821,0.8,0,1004.68,17.42,1.6,15.22,11.17,6.09
,,,,,,11:20,,111.6,46.42,821,0.9,0,1004.44,15.35,1.52,15.88,10.88,5.61
,,,,,,11:30,,131.3,45.09,880,0.99,0,1004.22,11.17,1.46,16.35,12.05,7.4
,,,,,,11:40,,138,44.15,889,1.09,0,1004.08,12.01,1.63,16.61,11.86,7.57
,,,,,,11:50,,137.7,43.44,919,1.17,0,1003.87,10.5,1.7,16.8,13.13,8.58
,,,,,,12:00,,144.5,42.82,937,1.25,0,1003.71,10.02,1.29,17.06,12.84,8.98
,,,,,,12:10,,155.5,39.8,911,1.33,0,1003.53,11.73,1.38,17.7,12.05,8.07
,,,,,,12:20,,139.1,41.41,777.4,1.4,0,1003.34,13.59,1.28,17.81,9.6,6.62
,,,,,,12:30,,120.7,41.04,634.1,1.44,0,1003.14,21.71,1.99,17.84,11.66,5.58
,,,,,,12:40,,122.2,40.41,661.1,1.49,0,1002.93,20.1,1.66,18,10.19,5.49
,,,,,,12:50,,124.8,39.52,771.7,1.53,0,1002.78,19.66,1.2,18.03,10.39,6.18
,,,,,,13:00,,138,40.69,745.1,1.58,0,1002.61,15.07,1.87,17.93,11.96,6.85
,,,,,,13:10,,130.7,40.02,520.4,1.61,0,1002.44,17.29,1.76,18.04,11.86,6.71
,,,,,,13:20,,129.6,41.99,463.6,1.64,0,1002.28,14.73,1.57,17.9,10.49,6.42
,,,,,,13:30,,131.3,41.8,534.6,1.66,0,1002,13.2,1.63,17.9,12.45,7.07
,,,,,,13:40,,121.4,40.57,398.5,1.66,0,1001.9,15.57,1.42,18.12,10.19,5.65
,,,,,,13:50,,127,41.04,331.5,1.65,0,1001.76,13.46,1.24,18.14,9.51,5.48
,,,,,,14:00,,122,41.31,388.8,1.65,0,1001.56,14.07,1.4,18.07,9.7,5.44
,,,,,,14:10,,112,41.32,505.6,1.64,0,1001.29,21.22,1.41,18.33,8.43,4.07
,,,,,,14:20,,124.5,40.64,551,1.6,0,1001.17,18.06,1.41,18.6,8.62,4.68
,,,,,,14:30,,126.3,39.23,365,1.54,0,1001.02,17.03,1.42,18.88,8.13,4.61
,,,,,,14:40,,146.5,36.94,302.8,1.52,0,1000.81,16.69,2.37,18.84,14.9,8.88
,,,,,,14:50,,143.5,36.51,452.4,1.49,0,1000.76,12.39,1.52,18.95,13.23,7.86
,,,,,,15:00,,146.7,37.68,523.6,1.41,0,1000.68,12.77,1.35,18.94,11.17,7.34
,,,,,,15:10,,138.2,38.49,469.7,1.33,0,1000.67,16.63,1.24,18.86,9.7,6.25
,,,,,,15:20,,144.9,39.25,252.9,1.29,0,1000.71,14.3,1.45,18.7,11.86,7.22
,,,,,,15:30,,133.5,38.53,227.1,1.21,0,1000.59,24.05,1.95,18.73,11.27,5.67
,,,,,,15:40,,127.4,39.45,144.2,1.08,0,1000.49,11.44,1.29,18.68,8.72,4.7
,,,,,,15:50,,139.6,40.52,66.83,1,0,1000.3,11.78,0.9,18.56,8.53,4.84
,,,,,,16:00,,140.9,39.43,74.22,0.93,0,1000.27,14.37,1.01,18.4,9.51,5.73
,,,,,,16:10,,140.1,38.29,139.1,0.81,0,1000.14,9.76,1.25,18.5,10.88,7.31
,,,,,,16:20,,140.9,38.24,129,0.68,0,1000,9.17,1.41,18.48,10.39,5.81
,,,,,,16:30,,123.5,36.88,83,0.61,0,999.91,18.01,1.31,18.64,10.09,5.93
,,,,,,16:40,,128.4,39.49,73.09,0.51,0,999.87,14.15,1.28,18.52,8.92,4.97
,,,,,,16:50,,113.3,40.59,81.9,0.37,0,999.68,18.25,1.35,18.27,10.39,5.08
,,,,,,17:00,,121.5,41.33,81.5,0.29,0,999.53,15.81,1.16,18.19,7.74,4.39
,,,,,,17:10,,122.5,41.4,55.7,0.2,0,999.76,17.92,1.26,18.08,7.45,4.12
,,,,,,17:20,,109.1,42.8,36.87,0.06,0,999.91,17.78,1.18,17.92,7.25,3.22
,,,,,,17:30,,110.6,44.02,26.41,-0.04,0,999.96,17.35,1.16,17.82,7.25,3.04
,,,,,,17:40,,117,44.46,18.58,-0.11,0,999.75,17.67,1.14,17.71,7.06,4.07
,,,,,,17:50,,116,45.03,12.57,-0.21,0,999.64,20.52,1.06,17.6,6.37,3.51
,,,,,,18:00,,119.4,46.38,7.46,-0.34,0,999.7,19.41,1.15,17.4,5.98,3.35
,,,,,,18:10,,107.9,46.15,2.18,-0.4,0,999.65,19.55,1.3,17.39,6.47,3.22
,,,,,,18:20,,111.3,46.79,0.67,-0.45,0,999.63,21.14,1.23,17.32,7.06,2.76
,,,,,,18:30,,120.3,46.76,0.5,-0.52,0,999.6,16.09,1.1,17.27,5.78,3.32
,,,,,,18:40,,124.3,48.02,0.4,-0.59,0,999.62,15.29,0.93,17.09,5,2.95
,,,,,,18:50,,116.2,48.07,0.42,-0.64,0,999.69,15.69,1.09,17.1,6.47,3.24
,,,,,,19:00,,123.5,48.53,0.43,-0.66,0,999.71,14.06,1.23,17.08,7.64,3.76
,,,,,,19:10,,124.8,48.19,0.43,-0.69,0,999.78,15.34,1.23,17.07,7.55,4.2
,,,,,,19:20,,122.5,48.72,0.45,-0.73,0,999.82,13.98,1,17.02,6.86,3.75
,,,,,,19:30,,127.9,49.58,0.46,-0.75,0,999.83,12.64,1.52,16.89,9.02,4.94
,,,,,,19:40,,131.9,49.51,0.78,-0.74,0,999.88,12.02,1.39,16.79,9.7,5.62
,,,,,,19:50,,126.3,48.97,1.22,-0.75,0,999.87,12.12,1.4,16.81,10.58,6.04
,,,,,,20:00,,128.2,49.6,1.33,-0.75,0,999.85,12.35,1.37,16.71,10,6.3
,,,,,,20:10,,126.3,50,1.38,-0.71,0,999.9,13.78,1.29,16.6,9.8,5.8
,,,,,,20:20,,130,50.34,1.37,-0.67,0,999.86,11.5,1.22,16.46,9.21,5.45
,,,,,,20:30,,134.2,51.11,1.16,-0.65,0,999.9,9.88,1.1,16.29,9.02,5.56
,,,,,,20:40,,191,53.44,1.73,-0.59,0,1000.82,27.18,2.13,15.25,14.6,9.09
,,,,,,20:50,,202.2,67.08,0.49,-0.5,0.3,1001.72,17.28,2.5,12.51,15.97,8.77
,,,,,,21:00,,186,71.47,0.46,-0.44,0.2,1001.84,19.33,2.54,11.53,15.09,7.6
,,,,,,21:10,,176.8,70.79,0.47,-0.41,0.1,1001.92,15.98,1.95,11.42,12.94,7.56
,,,,,,21:20,,171.9,70.24,0.82,-0.32,0.1,1002.06,16.59,1.73,11.42,11.76,6.93
,,,,,,21:30,,180.6,67.11,2.34,-0.21,0,1002.22,16.61,2.05,11.62,13.72,7.71
,,,,,,21:40,,179.7,66.11,2.18,-0.14,0,1002.25,16.59,2.14,11.68,12.74,7.27
,,,,,,21:50,,157.4,68.11,0.9,-0.07,0,1002.28,16.1,1.55,11.66,9.41,5.62
,,,,,,22:00,,144.8,70.57,0.44,0.07,0,1002.36,11.07,0.59,11.33,5,2.98
,,,,,,22:10,,148.5,68.48,0.43,0.19,0,1002.31,17.12,0.6,11.33,3.82,2.03
,,,,,,22:20,,129.8,67.95,0.43,0.27,0.1,1002.18,24.51,0.72,11.39,4.41,2.15
,,,,,,22:30,,110.5,69.21,0.44,0.38,0.1,1002.02,20.44,0.62,11.43,3.82,1.82
,,,,,,22:40,,119.2,70.4,0.43,0.53,0,1001.79,18.6,0.96,11.37,5,2.51
,,,,,,22:50,,130.3,70.23,0.42,0.64,0,1001.47,17.65,0.75,11.45,5.49,2.9
,,,,,,23:00,,128.6,72.8,0.65,0.74,0,1001.33,11.28,0.92,11.4,5.98,2.47
,,,,,,23:10,,129.4,69.12,1.29,0.87,0,1001.37,12.77,1,11.43,6.27,3.84
,,,,,,23:20,,127.7,66.83,1.31,1.01,0,1001.41,16.9,1.12,11.63,8.23,4.43
,,,,,,23:30,,131.7,64.24,0.43,1.12,0,1001.18,10.26,1.14,11.85,8.62,4.99
,,,,,,23:40,,130.3,63.63,1.64,1.22,0,1000.98,9.76,1.02,11.99,7.84,5.23
,,,,,,23:50,,131.6,62.82,1.99,1.33,0,1001.05,10.32,0.99,12.01,9.21,5.59
,,,,2024-03-08,,0:00,,122.8,61.47,1.83,1.45,0,1001.14,14.84,1.15,12.1,7.74,4.72
,,,,,,0:10,,111.4,60.77,1.62,1.53,0,1001.11,19.4,1.08,12.08,6.27,3.45
,,,,,,0:20,,113.8,61.42,1.05,1.59,0,1001.08,23.54,0.74,11.99,5.29,2.63
,,,,,,0:30,,131.4,58.7,0.94,1.7,0,1001.05,20.11,1.27,12.07,5.98,2.39
,,,,,,0:40,,112.5,57.43,0.78,1.78,0,1001.09,23.82,1,12.19,5.19,2.33
,,,,,,0:50,,137.8,57.9,0.87,1.83,0,1000.97,17.79,1.02,12.15,6.57,3.86
,,,,,,1:00,,154.1,57.46,0.95,1.88,0,1000.78,20.62,0.67,12.14,4.8,3.21
,,,,,,1:10,,163.4,57.17,0.69,1.94,0,1000.83,19.77,0.82,12.11,2.74,1.01
,,,,,,1:20,,141,59.6,0.42,2,0,1000.9,15.75,0.98,11.97,4.31,1.93
,,,,,,1:30,,168.7,59.17,0.82,2.01,0,1000.86,21.28,0.77,11.89,6.17,3.45
,,,,,,1:40,,173.6,58.59,0.47,2.01,0,1000.9,18.42,1.02,11.72,5.39,2.91
,,,,,,1:50,,178.4,57.07,0.5,2.04,0,1001.07,15.43,0.69,11.73,4.21,2.26
,,,,,,2:00,,197,56.17,0.49,2.03,0,1001.19,19.42,0.73,11.67,4.21,2.17
,,,,,,2:10,,196.6,53.48,0.73,2,0,1001.2,23.31,1.35,11.79,7.84,3.62
,,,,,,2:20,,186.9,53.7,0.58,1.98,0,1001.13,19.49,1.84,11.75,10.09,3.95
,,,,,,2:30,,186.5,55.22,0.43,1.93,0,1001.04,16.17,1.04,11.61,7.06,3.35
,,,,,,2:40,,184,55.09,0.42,1.89,0,1000.89,16.03,0.76,11.51,5,3.08
,,,,,,2:50,,200.3,56.9,0.43,1.86,0,1000.73,38.43,0.83,11.42,4.21,1.25
,,,,,,3:00,,211.2,54.24,0.42,1.8,0,1000.62,48.43,0.86,11.39,4.31,2.3
,,,,,,3:10,,196.2,52.16,0.42,1.72,0,1000.44,18.56,0.81,11.62,4.9,2.69
,,,,,,3:20,,182.9,55.01,0.42,1.65,0,1000.3,33.26,1.13,11.49,6.37,2.81
,,,,,,3:30,,180.2,52.35,0.42,1.58,0,1000.12,28.49,1.43,11.58,8.43,4.21
,,,,,,3:40,,162.2,54.65,0.42,1.48,0,999.94,18.44,1.66,11.55,8.92,4.33
,,,,,,3:50,,166.8,54.66,0.42,1.35,0,999.99,21.42,1.12,11.48,7.15,4.45
,,,,,,4:00,,174.3,53.64,0.43,1.23,0,1000.07,15.09,1.07,11.41,8.82,4.12
,,,,,,4:10,,186.7,52.29,0.42,1.14,0,1000.03,13.34,1.08,11.42,7.35,4.44
,,,,,,4:20,,155.7,55.03,0.42,1,0,999.9,13.07,0.64,11.28,4.51,2.74
,,,,,,4:30,,155.3,55.56,0.42,0.86,0,999.83,17.54,0.95,11.18,5.98,3.25
,,,,,,4:40,,169,56.62,0.42,0.75,0,999.77,17.24,0.38,10.89,2.65,1.49
,,,,,,4:50,,176.6,55.14,0.42,0.63,0,999.8,15.99,1.02,10.75,4.7,2.01
,,,,,,5:00,,163.1,53.84,0.42,0.49,0,999.67,18.18,0.92,11,5.98,3.48
,,,,,,5:10,,160.1,56.92,0.42,0.36,0,999.5,9.29,0.63,10.88,6.47,4.41
,,,,,,5:20,,157.5,57.63,0.42,0.24,0,999.42,5.3,0.36,10.79,5.49,4.45
,,,,,,5:30,,155.7,55.28,0.42,0.1,0,999.38,9.67,0.74,10.9,6.08,3.83
,,,,,,5:40,,176.6,56.88,0.42,-0.04,0,999.39,9.13,0.62,10.47,4.61,3.16
,,,,,,5:50,,161,58.19,0.42,-0.17,0,999.14,7.31,0.89,10.34,7.45,4.54
,,,,,,6:00,,152.5,57.72,0.43,-0.29,0,998.97,6.63,0.5,10.48,6.66,4.85
,,,,,,6:10,,152.1,57.89,0.43,-0.41,0,998.96,7.8,0.76,10.5,6.57,3.86
,,,,,,6:20,,136,58.19,0.44,-0.52,0,998.89,11.62,0.6,10.42,4.8,2.51
,,,,,,6:30,,138.1,56.09,0.94,-0.63,0,998.81,10.86,0.66,10.66,4.9,3.03
,,,,,,6:40,,127.9,55.85,3.46,-0.73,0,998.68,12.52,0.71,10.88,5.39,3.1
,,,,,,6:50,,131.4,56.54,9.72,-0.82,0,998.57,12.64,0.89,10.97,6.76,3.96
,,,,,,7:00,,125,55.96,18.95,-0.89,0,998.58,12,0.91,11.04,6.37,3.53
,,,,,,7:10,,133.3,56.45,22.97,-0.95,0,998.55,14.62,0.81,11.05,5.68,3.5
,,,,,,7:20,,137.7,57.45,32.91,-1,0,998.46,10.91,0.55,10.97,4.31,2.75
,,,,,,7:30,,138.6,55.91,51.4,-1.05,0,998.38,14.22,1.06,11.08,6.57,3.48
,,,,,,7:40,,135.6,54.39,156.4,-1.08,0,998.26,14.69,1.35,11.42,9.02,4.52
,,,,,,7:50,,134.7,53.79,113.4,-1.11,0,998.2,13.36,1.21,11.69,7.15,3.65
,,,,,,8:00,,142.4,53.72,118.8,-1.11,0,998.19,13.53,1.1,11.77,7.55,4.02
,,,,,,8:10,,139,52.5,200.5,-1.09,0,998.22,15.65,0.77,11.91,5.59,3.77
,,,,,,8:20,,122.4,51.5,216.9,-1.1,0,998.3,25.48,0.87,12.1,4.12,2.02
,,,,,,8:30,,145.2,52.01,196.3,-1.1,0,998.2,15.15,0.79,12.23,6.27,3.64
,,,,,,8:40,,138,53.19,305.5,-1.06,0,998.1,13.45,1.43,12.2,9.11,4.69
,,,,,,8:50,,145.8,51.39,172.9,-1,0,998.21,20.66,1.64,12.32,10,5.59
,,,,,,9:00,,151.7,50.13,101.4,-0.96,0,998.28,24.19,1.43,12.38,8.62,5.08
,,,,,,9:10,,150.5,51.9,245,-0.93,0,998.05,9.51,1.69,12.27,11.37,6.47
,,,,,,9:20,,151.6,51.23,370.2,-0.85,0,997.86,14.15,1.49,12.36,9.6,6
,,,,,,9:30,,155.9,51.02,462.7,-0.76,0,997.74,12.76,0.97,12.62,7.35,5.25
,,,,,,9:40,,148.8,50.18,440.9,-0.68,0,997.68,12.41,1.22,12.9,9.8,6.02
,,,,,,9:50,,137.7,49.6,387.3,-0.61,0,997.62,17.73,1.79,13,12.05,5.85
,,,,,,10:00,,140.4,49.55,560.3,-0.5,0,997.47,10.35,1.38,13.07,12.25,7.5
,,,,,,10:10,,149.8,49.74,590.6,-0.36,0,997.44,13.56,1.65,13.15,11.37,7.42
,,,,,,10:20,,139.5,50.1,621,-0.24,0,997.36,10.65,1.3,13.24,10.68,6.86
,,,,,,10:30,,144.7,50.25,744.1,-0.15,0,997.24,12.46,1.14,13.44,8.62,5.65
,,,,,,10:40,,144.8,50.23,770.7,-0.04,0,997.15,11.45,1.72,13.52,13.82,7.55
,,,,,,10:50,,160.3,49.07,669.8,0.11,0,997.11,15.18,1.5,13.53,9.7,5.67
,,,,,,11:00,,155.5,49.33,717.1,0.26,0,996.93,21.43,1.69,13.58,9.9,5.96
,,,,,,11:10,,153.1,48.82,542.2,0.36,0,996.94,16.36,1.59,13.41,12.84,6.8
,,,,,,11:20,,159.8,47.9,343.7,0.49,0,996.89,17.05,1.84,13.38,10.68,6.3
,,,,,,11:30,,169.8,47.21,655.2,0.63,0,996.73,18,1.65,13.43,11.07,6.1
,,,,,,11:40,,158.5,47.45,645.7,0.78,0,996.54,15.13,1.62,13.42,12.84,7.86
,,,,,,11:50,,173.3,46,609.2,0.9,0,996.74,16.65,1.77,13.63,11.86,6.61
,,,,,,12:00,,167.5,46.2,627.2,1.02,0,996.77,16.96,1.96,13.66,11.66,6.53
,,,,,,12:10,,189.3,45.66,475.4,1.13,0,996.84,16.09,2.09,13.58,12.64,6.56
,,,,,,12:20,,179.2,46.52,413.5,1.26,0,996.63,15.87,1.48,13.59,10.09,6.81
,,,,,,12:30,,170.2,47.22,358.5,1.36,0,996.56,10.29,1.71,13.27,11.66,7.23
,,,,,,12:40,,165.1,48.26,323,1.48,0,996.61,10.3,1.34,13.4,11.47,6.4
,,,,,,12:50,,166,48.52,330.3,1.57,0,996.54,13.65,1.63,13.13,13.13,7.02
,,,,,,13:00,,163.8,48.93,419.6,1.67,0,996.56,17.71,1.87,13.1,12.35,7.16
,,,,,,13:10,,183.6,47.32,421.8,1.75,0,996.65,21.31,1.77,13.37,11.07,5.55
,,,,,,13:20,,176.5,48.45,314.7,1.85,0,996.65,22.17,1.63,13.45,10.58,5.32
,,,,,,13:30,,176,48.11,306.9,1.92,0,996.69,22.58,1.28,13.4,9.7,5.62
,,,,,,13:40,,177.9,46.64,370,1.95,0,996.68,18.64,2.23,13.38,11.76,7.13
,,,,,,13:50,,180.9,46.63,468.6,1.99,0,996.76,17.38,1.79,13.55,9.7,5.67
,,,,,,14:00,,184.3,46.34,405.6,2.05,0,996.83,21.64,2.64,13.77,14.31,4.75
,,,,,,14:10,,197.4,46.48,591,2.04,0,997.02,23.05,2.3,13.67,13.92,5.77
,,,,,,14:20,,197.5,47.13,725.5,2.05,0,997.14,23.46,2.62,13.68,14.41,7.64
,,,,,,14:30,,209.4,48.51,640.5,2.07,0,997.31,18.63,2.31,13.47,15.78,9.36
,,,,,,14:40,,197.1,48.89,671.2,2.05,0,997.12,22.38,1.93,13.54,13.52,5.94
,,,,,,14:50,,198.6,49.13,435.4,2.02,0,997.16,24.08,1.92,13.53,12.94,7.14
,,,,,,15:00,,205,49.58,356.8,2,0,997.24,15.82,1.86,13.4,11.27,6.17
,,,,,,15:10,,205.1,49.93,329,1.97,0,997.22,20.07,2,13.42,12.94,5.64
,,,,,,15:20,,185.6,49.27,476.8,1.9,0,997.12,16.79,1.92,13.78,11.96,5.84
,,,,,,15:30,,183.9,49.06,340.4,1.84,0,997.07,12.93,1.58,13.99,11.96,6.41
,,,,,,15:40,,187.9,49.94,257.8,1.77,0,997,14.57,1.24,13.9,8.72,5.44
,,,,,,15:50,,186,49.57,252.6,1.7,0,996.84,19.05,2.05,13.95,11.76,5.08
,,,,,,16:00,,211.8,49.4,232.6,1.62,0,996.76,27.49,1.5,14.14,7.55,3.24
,,,,,,16:10,,189.5,49.58,182.5,1.52,0,996.62,22.47,0.96,14.11,5.49,2.62
,,,,,,16:20,,178.1,50.13,124.6,1.41,0,996.58,20.71,0.82,14.16,4.51,2.15
,,,,,,16:30,,170,51.46,95.2,1.29,0,996.58,13.18,0.7,14.03,5.49,3.43
,,,,,,16:40,,170.7,50.77,75.43,1.19,0,996.47,17.91,0.73,13.97,5.29,3.19
,,,,,,16:50,,156.4,49.9,70.76,1.07,0,996.42,19.93,0.99,14.05,6.37,3.44
,,,,,,17:00,,178.2,47.62,75.93,0.92,0,996.3,40.92,0.99,14.29,4.9,2.63
,,,,,,17:10,,195.2,43.74,75.78,0.77,0,996.29,23,1.55,14.65,10.29,4.59
,,,,,,17:20,,192.2,42.36,63.89,0.64,0,996.15,22.48,1.76,14.92,9.6,5.18
,,,,,,17:30,,183.9,42.03,51.19,0.52,0,995.96,18.28,1.55,14.95,8.92,4.37
,,,,,,17:40,,160.5,43.03,32.01,0.38,0,995.93,26.67,1.83,14.86,9.51,3.27
,,,,,,17:50,,173.3,41.41,17.09,0.22,0,995.78,16.02,1.84,14.87,11.27,5.54
,,,,,,18:00,,169.3,41.65,10.92,0.09,0,995.67,20.06,1.04,14.9,7.55,4.61
,,,,,,18:10,,157.6,43.5,4.69,-0.02,0,995.48,19.15,0.69,14.6,6.37,4.13
,,,,,,18:20,,156.5,44.15,1.15,-0.13,0,995.47,24.23,1.21,14.53,5.29,2.65
,,,,,,18:30,,163.1,41.89,0.42,-0.28,0,995.41,11.64,1.01,14.59,6.47,4.09
,,,,,,18:40,,157.8,42.25,0.41,-0.41,0,995.14,15.37,1.14,14.63,7.15,3.81
,,,,,,18:50,,155.2,43.62,0.42,-0.49,0,994.98,17.49,0.92,14.59,7.45,4.7
,,,,,,19:00,,151.6,43.56,0.42,-0.58,0,994.86,10.28,1.44,14.65,10.29,5.34
,,,,,,19:10,,154.1,43.46,0.42,-0.68,0,994.78,9.88,1.12,14.68,9.51,5.78
,,,,,,19:20,,156.3,44.25,0.52,-0.79,0,994.72,16.79,2.15,14.75,13.03,6.96
,,,,,,19:30,,146.2,45.65,0.62,-0.84,0,994.51,11.32,1.71,14.61,13.92,8.09
,,,,,,19:40,,154,44.77,0.59,-0.88,0,994.4,16.89,1.97,14.53,13.72,7.06
,,,,,,19:50,,156.1,44.73,0.42,-0.95,0,994.03,15.26,1.63,14.43,11.86,6.18
,,,,,,20:00,,155.2,44.62,0.54,-1.02,0,993.75,17.71,1.26,14.41,9.21,5.88
,,,,,,20:10,,157.2,42.69,0.68,-1.01,0,993.69,13.45,1.81,14.46,12.64,7.23
