"mes";"xmlns:xsi";"xsi:noNamespaceSchemaLocation";"dia";"Dia";"hora";"Hora";"Meteoros";"Dir.Med._a_2200cm";"Humedad._a_110cm";"Irradia.._a_260cm";"Nivel2._a_450cm";"Precip.._a_150cm";"Presion._a_150cm";"Sig.Dir._a_2200cm";"Sig.Vel._a_2200cm";"Tem.Aire._a_110cm";"Vel.Max._a_2200cm";"Vel.Med._a_2200cm"
;;;;;;"11:30";;"177.1";"52.05";"107.7";"0.52";"0.0";"992.9";"14.56";"2.9";"18.36";"17.35";"9.04"
;;;;;;"11:40";;"177.8";"51.37";"137.0";"0.38";"0.0";"993.07";"14.79";"1.75";"18.42";"13.62";"8.72"
;;;;;;"11:50";;"172.6";"50.96";"263.7";"0.26";"0.0";"992.78";"13.34";"2.65";"18.38";"15.88";"9.77"
;;;;;;"12:00";;"174.7";"49.97";"344.3";"0.1";"0.0";"992.65";"12.78";"2.37";"18.54";"16.56";"10.67"
;;;;;;"12:10";;"171.9";"49.44";"438.8";"-0.04";"0.0";"992.38";"11.78";"1.93";"18.65";"17.74";"9.98"
;;;;;;"12:20";;"180.5";"47.55";"497.5";"-0.13";"0.0";"992.53";"15.83";"3.43";"19.0";"22.64";"9.38"
;;;;;;"12:30";;"186.2";"46.81";"448.5";"-0.26";"0.0";"992.9";"17.26";"3.12";"19.22";"18.62";"10.24"
;;;;;;"12:40";;"185.1";"47.0";"443.3";"-0.39";"0.0";"992.91";"16.34";"2.75";"19.29";"18.13";"8.4"
;;;;;;"12:50";;"185.1";"48.15";"489.6";"-0.48";"0.0";"992.74";"14.87";"2.2";"19.17";"17.05";"8.98"
;;;;;;"13:00";;"184.7";"48.31";"380.2";"-0.52";"0.0";"992.52";"20.34";"2.28";"19.12";"16.66";"8.59"
;;;;;;"13:10";;"181.8";"48.32";"201.9";"-0.6";"0.0";"992.51";"20.0";"2.61";"19.07";"16.27";"7.63"
;;;;;;"13:20";;"184.7";"48.5";"225.6";"-0.67";"0.0";"992.36";"18.28";"1.94";"18.97";"11.76";"6.21"
;;;;;;"13:30";;"193.3";"48.95";"244.1";"-0.71";"0.0";"992.4";"19.9";"1.54";"18.94";"9.21";"4.96"
;;;;;;"13:40";;"183.8";"48.75";"388.2";"-0.75";"0.0";"992.23";"15.59";"2.24";"19.1";"14.01";"6.89"
;;;;;;"13:50";;"187.4";"48.3";"176.2";"-0.78";"0.0";"992.07";"19.09";"2.46";"19.16";"14.11";"6.48"
;;;;;;"14:00";;"175.7";"48.58";"133.7";"-0.8";"0.0";"991.96";"22.24";"1.86";"19.0";"12.25";"6.2"
;;;;;;"14:10";;"185.9";"47.63";"161.1";"-0.77";"0.0";"991.91";"16.39";"2.03";"19.06";"14.6";"6.02"
;;;;;;"14:20";;"184.2";"47.54";"109.2";"-0.82";"0.0";"991.98";"18.54";"2.88";"19.12";"15.48";"7.01"
;;;;;;"14:30";;"177.2";"47.64";"65.11";"-0.81";"0.0";"992.08";"16.59";"2.23";"19.09";"14.99";"7.6"
;;;;;;"14:40";;"177.9";"47.96";"42.55";"-0.77";"0.0";"991.87";"16.67";"2.58";"18.98";"13.52";"6.73"
;;;;;;"14:50";;"185.6";"47.48";"38.41";"-0.71";"0.0";"991.96";"15.63";"2.03";"19.06";"13.72";"7.57"
;;;;;;"15:00";;"182.0";"48.02";"35.69";"-0.69";"0.0";"991.72";"19.41";"2.3";"19.01";"12.84";"7.03"
;;;;;;"15:10";;"186.4";"48.42";"35.29";"-0.66";"0.0";"991.93";"19.93";"2.0";"18.93";"12.54";"6.67"
;;;;;;"15:20";;"196.6";"48.27";"46.12";"-0.54";"0.0";"992.03";"18.42";"2.31";"18.98";"14.01";"6.71"
;;;;;;"15:30";;"157.5";"50.75";"60.07";"-0.5";"0.0";"991.9";"19.72";"1.56";"18.77";"9.41";"6.12"
;;;;;;"15:40";;"162.5";"52.84";"45.86";"-0.42";"0.0";"992.08";"12.88";"1.42";"18.32";"9.6";"4.45"
;;;;;;"15:50";;"162.3";"53.35";"25.75";"-0.33";"0.0";"992.05";"18.99";"0.97";"18.18";"5.78";"3.44"
;;;;;;"16:00";;"170.0";"51.58";"22.79";"-0.21";"0.0";"991.97";"28.96";"1.64";"18.35";"10.0";"4.64"
;;;;;;"16:10";;"181.3";"49.75";"20.97";"-0.16";"0.0";"992.06";"19.18";"2.7";"18.66";"13.72";"6.92"
;;;;;;"16:20";;"183.5";"49.3";"20.93";"-0.05";"0.0";"992.04";"23.9";"2.27";"18.87";"14.8";"6.41"
;;;;;;"16:30";;"186.2";"48.97";"15.66";"0.1";"0.0";"992.0";"17.25";"2.78";"18.9";"15.19";"6.91"
;;;;;;"16:40";;"180.0";"49.02";"14.25";"0.21";"0.0";"992.14";"18.0";"2.53";"18.96";"17.05";"8.22"
;;;;;;"16:50";;"187.0";"49.15";"14.82";"0.31";"0.0";"992.26";"19.21";"2.0";"18.96";"12.45";"6.45"
;;;;;;"17:00";;"186.1";"48.71";"11.14";"0.44";"0.0";"992.29";"24.04";"2.48";"19.0";"16.37";"6.58"
;;;;;;"17:10";;"183.3";"48.84";"4.46";"0.56";"0.0";"992.26";"19.64";"2.86";"18.95";"18.42";"8.13"
;;;;;;"17:20";;"181.0";"48.86";"1.68";"0.67";"0.0";"992.34";"21.65";"2.19";"18.94";"14.8";"7.77"
;;;;;;"17:30";;"193.6";"48.37";"0.9";"0.8";"0.0";"992.53";"23.31";"2.4";"18.97";"13.03";"6.6"
;;;;;;"17:40";;"182.6";"48.56";"0.74";"0.92";"0.0";"992.52";"20.35";"2.5";"18.96";"12.45";"6.25"
;;;;;;"17:50";;"181.3";"48.77";"0.75";"1.01";"0.0";"992.59";"19.91";"1.85";"18.99";"12.05";"7.12"
;;;;;;"18:00";;"179.2";"49.17";"0.57";"1.12";"0.0";"992.78";"14.65";"1.87";"18.94";"13.23";"7.25"
;;;;;;"18:10";;"182.0";"49.83";"0.56";"1.23";"0.0";"993.02";"20.46";"2.45";"18.87";"14.7";"7.55"
;;;;;;"18:20";;"184.3";"49.95";"0.69";"1.32";"0.0";"993.07";"19.72";"2.97";"18.8";"15.97";"8.4"
;;;;;;"18:30";;"198.6";"49.26";"0.69";"1.41";"0.0";"993.34";"19.58";"2.47";"18.83";"15.19";"7.49"
;;;;;;"18:40";;"191.1";"49.33";"0.57";"1.48";"0.0";"993.49";"19.59";"2.32";"18.77";"14.11";"5.99"
;;;;;;"18:50";;"186.7";"48.95";"0.69";"1.56";"0.0";"993.67";"15.9";"2.1";"18.77";"14.99";"8.32"
;;;;;;"19:00";;"184.0";"49.23";"0.68";"1.64";"0.0";"993.78";"15.65";"1.31";"18.75";"10.29";"6.24"
;;;;;;"19:10";;"177.0";"51.14";"0.63";"1.68";"0.0";"993.78";"14.07";"1.97";"18.51";"13.92";"7.77"
;;;;;;"19:20";;"188.5";"51.23";"0.87";"1.76";"0.0";"994.03";"19.85";"2.25";"18.44";"15.97";"9.17"
;;;;;;"19:30";;"181.1";"50.97";"1.17";"1.83";"0.0";"993.93";"13.2";"2.03";"18.45";"13.52";"7.77"
;;;;;;"19:40";;"174.4";"52.19";"0.86";"1.84";"0.0";"993.97";"16.36";"2.31";"18.25";"14.01";"7.66"
;;;;;;"19:50";;"184.5";"51.45";"0.97";"1.87";"0.0";"994.29";"19.09";"2.04";"18.29";"12.84";"7.54"
;;;;;;"20:00";;"182.1";"51.06";"0.94";"1.93";"0.0";"994.2";"16.67";"1.53";"18.3";"10.19";"5.94"
;;;;;;"20:10";;"180.8";"50.6";"0.95";"1.95";"0.0";"994.28";"19.1";"2.24";"18.36";"12.94";"7.53"
;;;;;;"20:20";;"170.9";"50.75";"1.03";"1.94";"0.0";"994.3";"14.78";"2.19";"18.37";"17.54";"8.92"
;;;;;;"20:30";;"186.0";"48.99";"1.19";"1.95";"0.0";"994.55";"16.91";"2.86";"18.5";"19.6";"10.02"
;;;;;;"20:40";;"176.8";"49.28";"1.12";"1.94";"0.0";"994.66";"17.38";"2.31";"18.47";"16.46";"8.91"
;;;;;;"20:50";;"180.2";"49.0";"0.98";"1.92";"0.0";"994.74";"14.47";"1.74";"18.42";"13.33";"6.65"
;;;;;;"21:00";;"182.7";"49.26";"0.68";"1.91";"0.0";"994.83";"15.22";"1.93";"18.36";"15.68";"6.86"
;;;;;;"21:10";;"180.9";"49.41";"0.61";"1.87";"0.0";"995.01";"16.3";"2.25";"18.32";"16.46";"8.02"
;;;;;;"21:20";;"180.1";"49.06";"0.56";"1.84";"0.0";"995.09";"15.93";"2.52";"18.28";"14.6";"7.34"
;;;;;;"21:30";;"184.3";"48.55";"0.53";"1.81";"0.0";"995.07";"15.72";"2.45";"18.26";"16.07";"9.57"
;;;;;;"21:40";;"179.8";"48.9";"0.52";"1.76";"0.0";"995.17";"14.7";"3.52";"18.14";"21.27";"9.2"
;;;;;;"21:50";;"185.1";"48.52";"0.54";"1.67";"0.0";"995.32";"16.77";"2.67";"18.15";"15.09";"7.83"
;;;;;;"22:00";;"177.5";"48.57";"0.79";"1.62";"0.0";"995.24";"14.32";"2.19";"18.04";"15.58";"8.43"
;;;;;;"22:10";;"185.6";"48.31";"1.0";"1.55";"0.0";"995.24";"21.78";"2.66";"18.01";"14.7";"7.47"
;;;;;;"22:20";;"183.7";"47.94";"0.97";"1.45";"0.0";"995.41";"19.67";"2.42";"18.0";"15.29";"8.44"
;;;;;;"22:30";;"185.4";"47.05";"1.18";"1.36";"0.0";"995.48";"14.67";"2.72";"18.08";"18.33";"9.58"
;;;;;;"22:40";;"185.3";"47.79";"1.14";"1.27";"0.0";"995.5";"17.97";"2.62";"18.0";"18.23";"8.4"
;;;;;;"22:50";;"178.5";"48.32";"1.17";"1.17";"0.0";"995.61";"12.59";"1.67";"17.87";"13.03";"7.75"
;;;;;;"23:00";;"186.0";"48.28";"0.85";"1.04";"0.0";"995.96";"15.52";"2.38";"17.79";"12.64";"5.87"
;;;;;;"23:10";;"185.1";"48.05";"0.77";"0.95";"0.0";"996.06";"18.67";"2.27";"17.75";"15.39";"7.56"
;;;;;;"23:20";;"184.2";"47.67";"0.98";"0.83";"0.0";"996.06";"17.04";"3.07";"17.74";"18.72";"8.18"
;;;;;;"23:30";;"177.7";"48.39";"1.07";"0.71";"0.0";"996.18";"17.74";"2.4";"17.64";"14.5";"8.32"
;;;;;;"23:40";;"185.6";"48.78";"1.01";"0.63";"0.0";"996.32";"17.39";"2.57";"17.53";"14.41";"7.37"
;;;;;;"23:50";;"183.6";"48.55";"0.96";"0.48";"0.0";"996.41";"16.06";"2.68";"17.51";"16.37";"8.86"
;;;;"2024-1-18";;"00:00";;"183.1";"48.68";"0.9";"0.36";"0.0";"996.51";"16.51";"1.85";"17.43";"12.45";"6.82"
;;;;;;"00:10";;"183.6";"48.33";"0.93";"0.27";"0.0";"996.55";"14.71";"2.55";"17.37";"14.9";"8.35"
;;;;;;"00:20";;"184.2";"48.35";"0.83";"0.18";"0.0";"996.64";"14.93";"1.76";"17.33";"13.03";"7.12"
;;;;;;"00:30";;"184.2";"48.46";"1.0";"0.04";"0.0";"996.74";"18.14";"2.12";"17.27";"12.35";"6.66"
;;;;;;"00:40";;"189.4";"48.38";"1.01";"-0.07";"0.0";"996.84";"17.9";"2.1";"17.26";"12.15";"6.23"
;;;;;;"00:50";;"187.6";"48.34";"0.86";"-0.14";"0.0";"996.88";"20.56";"2.37";"17.27";"14.9";"6.97"
;;;;;;"01:00";;"184.4";"48.02";"0.86";"-0.23";"0.0";"996.8";"13.97";"2.12";"17.34";"17.84";"7.6"
;;;;;;"01:10";;"183.3";"48.2";"0.54";"-0.32";"0.0";"996.68";"15.52";"2.09";"17.26";"13.43";"7.33"
;;;;;;"01:20";;"182.6";"48.5";"0.58";"-0.42";"0.0";"996.6";"13.39";"2.02";"17.21";"15.58";"8.26"
;;;;;;"01:30";;"184.0";"48.83";"0.53";"-0.48";"0.0";"996.68";"16.06";"1.95";"17.17";"12.25";"6.45"
;;;;;;"01:40";;"187.8";"48.55";"0.49";"-0.53";"0.0";"996.82";"14.46";"2.16";"17.17";"14.01";"8.3"
;;;;;;"01:50";;"182.4";"48.65";"0.51";"-0.55";"0.0";"996.83";"14.16";"2.18";"17.15";"15.48";"8.54"
;;;;;;"02:00";;"180.2";"48.99";"0.5";"-0.62";"0.0";"996.86";"14.62";"2.22";"17.03";"16.76";"8.74"
;;;;;;"02:10";;"181.4";"49.21";"0.69";"-0.67";"0.0";"996.99";"14.6";"2.38";"16.98";"16.56";"9.02"
;;;;;;"02:20";;"179.7";"49.33";"0.75";"-0.65";"0.0";"997.07";"14.43";"2.05";"16.93";"14.7";"8.86"
;;;;;;"02:30";;"185.4";"49.07";"0.85";"-0.64";"0.0";"997.29";"13.53";"2.19";"16.95";"15.29";"8.86"
;;;;;;"02:40";;"184.7";"48.84";"0.92";"-0.68";"0.0";"997.35";"15.49";"3.25";"16.94";"19.4";"10.01"
;;;;;;"02:50";;"180.6";"49.09";"1.02";"-0.69";"0.0";"997.45";"15.57";"2.86";"16.86";"18.33";"9.45"
;;;;;;"03:00";;"183.2";"48.81";"1.11";"-0.64";"0.0";"997.57";"14.79";"2.0";"16.83";"15.29";"10.08"
;;;;;;"03:10";;"183.6";"48.55";"1.2";"-0.61";"0.0";"997.61";"13.54";"2.23";"16.84";"18.23";"10.2"
;;;;;;"03:20";;"182.4";"48.73";"1.16";"-0.59";"0.0";"997.7";"16.25";"2.26";"16.85";"15.88";"9.26"
;;;;;;"03:30";;"184.7";"48.88";"1.14";"-0.53";"0.0";"997.83";"14.92";"2.59";"16.83";"19.11";"10.01"
;;;;;;"03:40";;"178.5";"49.36";"1.13";"-0.45";"0.0";"997.9";"15.47";"2.32";"16.75";"16.27";"8.44"
;;;;;;"03:50";;"184.7";"49.2";"1.1";"-0.38";"0.0";"997.98";"15.25";"2.27";"16.73";"16.66";"9.59"
;;;;;;"04:00";;"184.0";"49.43";"1.14";"-0.34";"0.0";"998.0";"12.92";"2.03";"16.68";"13.82";"8.68"
;;;;;;"04:10";;"187.4";"49.14";"1.03";"-0.25";"0.0";"998.11";"13.25";"2.52";"16.64";"16.76";"10.49"
;;;;;;"04:20";;"184.1";"49.42";"1.05";"-0.16";"0.0";"998.14";"14.87";"2.26";"16.61";"17.44";"9.54"
;;;;;;"04:30";;"181.8";"49.43";"0.97";"-0.08";"0.0";"998.21";"14.95";"2.79";"16.56";"17.84";"9.91"
;;;;;;"04:40";;"180.5";"49.58";"0.87";"-0.01";"0.0";"998.21";"15.1";"2.35";"16.46";"18.42";"10.47"
;;;;;;"04:50";;"184.8";"49.58";"0.79";"0.13";"0.0";"998.27";"14.81";"2.14";"16.42";"15.58";"8.68"
;;;;;;"05:00";;"182.4";"49.62";"0.69";"0.25";"0.0";"998.16";"14.36";"2.63";"16.36";"16.66";"10.02"
;;;;;;"05:10";;"180.1";"49.53";"0.85";"0.34";"0.0";"998.12";"16.1";"2.33";"16.36";"17.44";"10.3"
;;;;;;"05:20";;"180.9";"49.04";"0.9";"0.46";"0.0";"998.31";"14.19";"2.73";"16.38";"19.31";"10.5"
;;;;;;"05:30";;"183.7";"49.04";"0.72";"0.59";"0.0";"998.43";"16.82";"2.77";"16.34";"17.15";"8.62"
;;;;;;"05:40";;"181.2";"49.44";"0.68";"0.68";"0.0";"998.44";"16.15";"2.23";"16.2";"15.48";"9.1"
;;;;;;"05:50";;"176.6";"49.51";"0.76";"0.78";"0.0";"998.41";"13.2";"2.15";"16.12";"18.72";"9.87"
;;;;;;"06:00";;"177.9";"49.59";"0.64";"0.91";"0.0";"998.57";"14.91";"2.61";"16.03";"18.62";"9.64"
;;;;;;"06:10";;"182.0";"49.46";"0.57";"1.01";"0.0";"998.61";"15.41";"1.93";"15.98";"16.46";"9.16"
;;;;;;"06:20";;"181.7";"49.72";"0.42";"1.13";"0.0";"998.73";"13.73";"2.12";"15.9";"15.19";"9.11"
;;;;;;"06:30";;"180.5";"49.55";"0.41";"1.24";"0.0";"998.83";"14.98";"2.6";"15.94";"16.66";"10.0"
;;;;;;"06:40";;"181.1";"49.45";"0.42";"1.32";"0.0";"998.89";"13.22";"2.28";"15.98";"15.29";"8.55"
;;;;;;"06:50";;"183.8";"49.5";"0.42";"1.45";"0.0";"998.95";"14.8";"2.62";"16.01";"17.35";"8.95"
;;;;;;"07:00";;"184.8";"49.59";"0.43";"1.56";"0.0";"999.11";"15.04";"2.32";"16.02";"17.54";"8.75"
;;;;;;"07:10";;"180.5";"49.35";"0.43";"1.6";"0.0";"999.16";"15.71";"2.28";"16.08";"15.19";"9.27"
;;;;;;"07:20";;"176.7";"49.16";"0.56";"1.68";"0.0";"999.12";"15.84";"2.64";"16.08";"17.74";"9.82"
;;;;;;"07:30";;"179.5";"49.1";"1.32";"1.79";"0.0";"999.25";"13.94";"2.05";"16.12";"16.95";"10.26"
;;;;;;"07:40";;"182.6";"48.93";"3.4";"1.83";"0.0";"999.47";"14.8";"2.49";"16.08";"16.37";"8.8"
;;;;;;"07:50";;"182.4";"48.87";"7.38";"1.85";"0.0";"999.54";"15.32";"2.55";"16.15";"20.78";"10.17"
;;;;;;"08:00";;"183.3";"48.76";"14.64";"1.94";"0.0";"999.62";"13.17";"2.44";"16.26";"17.25";"10.59"
;;;;;;"08:10";;"181.1";"49.37";"20.58";"2.01";"0.0";"999.76";"14.92";"2.54";"16.28";"19.5";"8.92"
;;;;;;"08:20";;"181.4";"49.68";"31.23";"2.03";"0.0";"999.79";"16.56";"2.38";"16.31";"18.03";"9.06"
;;;;;;"08:30";;"179.0";"50.07";"55.23";"2.04";"0.0";"999.8";"16.5";"2.36";"16.37";"18.72";"9.06"
;;;;;;"08:40";;"184.5";"49.65";"57.99";"2.09";"0.0";"1000.05";"14.97";"2.89";"16.56";"18.23";"9.53"
;;;;;;"08:50";;"181.3";"50.09";"49.84";"2.13";"0.0";"1000.04";"15.01";"2.39";"16.57";"17.35";"8.97"
;;;;;;"09:00";;"183.4";"49.86";"72.11";"2.13";"0.0";"1000.05";"14.9";"2.09";"16.67";"16.56";"9.86"
;;;;;;"09:10";;"188.3";"49.84";"65.3";"2.12";"0.0";"1000.24";"15.86";"1.96";"16.73";"15.29";"8.72"
;;;;;;"09:20";;"177.0";"50.18";"81.6";"2.11";"0.0";"1000.28";"15.6";"2.42";"16.75";"17.05";"9.08"
;;;;;;"09:30";;"185.2";"49.1";"197.0";"2.08";"0.0";"1000.61";"16.68";"2.42";"16.97";"16.37";"8.75"
;;;;;;"09:40";;"185.4";"48.56";"224.5";"2.04";"0.0";"1000.73";"14.77";"2.68";"17.18";"19.7";"9.52"
;;;;;;"09:50";;"177.4";"48.68";"303.1";"2.0";"0.0";"1000.83";"15.13";"1.99";"17.3";"15.97";"9.62"
;;;;;;"10:00";;"184.3";"48.37";"211.8";"1.93";"0.0";"1001.0";"13.96";"2.23";"17.39";"16.07";"8.7"
;;;;;;"10:10";;"184.6";"48.3";"255.7";"1.89";"0.0";"1001.29";"16.24";"2.86";"17.36";"17.74";"8.61"
;;;;;;"10:20";;"180.6";"48.14";"358.3";"1.85";"0.0";"1001.49";"15.58";"2.25";"17.54";"16.66";"8.76"
;;;;;;"10:30";;"181.4";"48.16";"374.8";"1.77";"0.0";"1001.75";"18.65";"2.45";"17.61";"17.15";"8.53"
;;;;;;"10:40";;"179.3";"47.93";"403.9";"1.7";"0.0";"1001.98";"16.85";"1.92";"17.74";"14.11";"8.16"
;;;;;;"10:50";;"182.6";"47.63";"398.7";"1.63";"0.0";"1002.2";"14.66";"1.59";"17.91";"10.58";"5.44"
;;;;;;"11:00";;"182.1";"47.85";"388.1";"1.53";"0.0";"1002.33";"14.72";"1.83";"17.89";"13.52";"7.54"
;;;;;;"11:10";;"182.3";"48.06";"380.8";"1.39";"0.0";"1002.28";"13.75";"1.57";"17.86";"11.17";"6.92"
;;;;;;"11:20";;"182.3";"47.89";"375.7";"1.3";"0.0";"1002.26";"15.71";"1.42";"17.94";"10.0";"6.52"
;;;;;;"11:30";;"196.5";"47.73";"369.6";"1.21";"0.0";"1002.23";"21.29";"1.5";"18.06";"10.0";"4.26"
;;;;;;"11:40";;"202.3";"47.37";"443.1";"1.08";"0.0";"1002.5";"24.1";"1.85";"18.24";"13.43";"5.55"
;;;;;;"11:50";;"223.9";"47.13";"456.3";"0.95";"0.0";"1002.84";"22.03";"2.24";"18.36";"12.05";"5.28"
;;;;;;"12:00";;"307.6";"70.55";"439.5";"0.87";"0.0";"1003.1";"23.87";"1.61";"17.38";"11.17";"5.0"
;;;;;;"12:10";;"306.8";"78.47";"439.4";"0.77";"0.0";"1003.07";"17.67";"1.11";"16.45";"6.37";"3.51"
;;;;;;"12:20";;"316.3";"82.2";"475.5";"0.6";"0.0";"1003.12";"13.55";"1.6";"16.08";"9.02";"5.42"
;;;;;;"12:30";;"309.6";"84.1";"263.5";"0.48";"0.0";"1003.26";"17.73";"1.54";"15.64";"9.7";"4.71"
;;;;;;"12:40";;"306.2";"85.5";"105.6";"0.41";"0.0";"1003.45";"18.95";"1.17";"15.28";"7.45";"3.77"
;;;;;;"12:50";;"306.0";"87.3";"35.69";"0.26";"0.0";"1003.75";"22.21";"1.38";"14.85";"7.94";"4.01"
;;;;;;"13:00";;"301.2";"91.8";"51.49";"0.13";"0.3";"1003.99";"17.04";"1.74";"14.5";"9.11";"4.52"
;;;;;;"13:10";;"300.1";"97.9";"37.87";"0.05";"1.3";"1004.39";"23.22";"1.62";"13.94";"9.31";"4.21"
;;;;;;"13:20";;"299.8";"99.7";"66.92";"-0.02";"0.7";"1004.62";"19.14";"1.66";"13.62";"9.51";"4.05"
;;;;;;"13:30";;"306.2";"99.9";"72.55";"-0.17";"0.5";"1004.82";"16.94";"1.35";"13.54";"8.04";"4.3"
;;;;;;"13:40";;"301.6";"100.0";"40.1";"-0.22";"1.5";"1005.32";"19.13";"1.31";"13.4";"7.55";"3.84"
;;;;;;"13:50";;"295.6";"100.0";"39.25";"-0.29";"1.0";"1005.66";"23.9";"2.25";"13.05";"13.03";"4.8"
;;;;;;"14:00";;"301.7";"100.1";"40.71";"-0.39";"0.6";"1006.18";"22.89";"2.22";"12.71";"13.43";"5.07"
;;;;;;"14:10";;"302.1";"100.0";"46.13";"-0.45";"0.2";"1006.95";"21.6";"2.06";"12.09";"11.76";"5.87"
;;;;;;"14:20";;"302.9";"99.9";"44.14";"-0.47";"0.1";"1007.64";"20.56";"2.55";"11.51";"14.99";"6.49"
;;;;;;"14:30";;"299.2";"99.9";"35.19";"-0.52";"0.4";"1008.31";"20.03";"3.07";"10.92";"16.07";"7.29"
;;;;;;"14:40";;"315.4";"99.9";"70.97";"-0.59";"0.2";"1008.6";"17.5";"1.99";"10.51";"12.94";"5.66"
;;;;;;"14:50";;"328.1";"99.8";"43.08";"-0.6";"0.0";"1008.9";"12.81";"1.23";"10.38";"9.21";"6.17"
;;;;;;"15:00";;"306.3";"99.6";"22.66";"-0.65";"0.1";"1009.4";"20.57";"1.57";"10.39";"8.82";"4.47"
;;;;;;"15:10";;"302.2";"99.6";"20.85";"-0.67";"0.3";"1009.77";"20.09";"1.75";"10.28";"9.7";"4.68"
;;;;;;"15:20";;"306.4";"99.6";"25.57";"-0.64";"0.1";"1010.25";"17.09";"1.68";"9.97";"10.88";"5.42"
;;;;;;"15:30";;"312.6";"99.6";"26.77";"-0.66";"0.1";"1010.46";"17.47";"1.42";"9.88";"8.33";"4.55"
;;;;;;"15:40";;"297.8";"98.2";"20.04";"-0.67";"0.1";"1010.62";"21.95";"1.44";"9.77";"7.35";"3.41"
;;;;;;"15:50";;"286.9";"98.0";"20.17";"-0.61";"0.0";"1010.89";"18.31";"1.32";"9.73";"8.92";"4.4"
;;;;;;"16:00";;"305.0";"92.0";"21.27";"-0.51";"0.0";"1011.21";"19.73";"1.65";"9.86";"9.7";"4.65"
;;;;;;"16:10";;"313.6";"89.9";"19.58";"-0.48";"0.0";"1011.3";"16.53";"1.5";"10.01";"10.0";"4.74"
;;;;;;"16:20";;"311.6";"88.7";"16.46";"-0.41";"0.0";"1011.57";"17.85";"1.21";"10.04";"7.15";"3.77"
;;;;;;"16:30";;"323.7";"85.2";"12.19";"-0.34";"0.0";"1011.75";"13.77";"1.69";"10.07";"10.98";"5.52"
;;;;;;"16:40";;"329.2";"83.8";"7.84";"-0.29";"0.0";"1011.99";"10.6";"1.08";"10.1";"8.04";"5.75"
;;;;;;"16:50";;"327.7";"82.3";"5.73";"-0.21";"0.0";"1012.27";"11.45";"1.12";"10.05";"8.62";"5.11"
;;;;;;"17:00";;"331.3";"81.2";"3.86";"-0.09";"0.0";"1012.55";"12.5";"0.83";"9.99";"7.64";"4.4"
;;;;;;"17:10";;"327.6";"80.2";"3.08";"-0.05";"0.0";"1012.69";"13.88";"0.73";"9.92";"6.86";"4.2"
;;;;;;"17:20";;"332.1";"79.68";"2.63";"-0.03";"0.0";"1012.85";"9.17";"0.79";"9.85";"6.57";"4.55"
;;;;;;"17:30";;"326.8";"80.2";"2.17";"0.1";"0.0";"1012.97";"16.16";"0.86";"9.83";"5.29";"3.44"
;;;;;;"17:40";;"334.2";"78.54";"2.03";"0.24";"0.0";"1013.07";"6.99";"0.56";"9.77";"5.59";"4.0"
;;;;;;"17:50";;"330.6";"77.61";"1.72";"0.28";"0.0";"1013.04";"10.08";"0.64";"9.7";"5.29";"3.47"
;;;;;;"18:00";;"330.0";"75.82";"1.68";"0.35";"0.0";"1013.12";"11.47";"0.55";"9.65";"5.39";"3.26"
;;;;;;"18:10";;"324.5";"75.06";"1.47";"0.47";"0.0";"1013.19";"11.85";"0.67";"9.63";"3.72";"2.2"
;;;;;;"18:20";;"334.4";"74.88";"1.36";"0.59";"0.0";"1013.41";"18.05";"0.48";"9.57";"2.65";"1.15"
;;;;;;"18:30";;"345.4";"74.23";"1.31";"0.68";"0.0";"1013.64";"14.46";"0.26";"9.58";"0.98";"0.32"
;;;;;;"18:40";;"340.8";"75.28";"1.32";"0.75";"0.0";"1013.83";"27.32";"0.37";"9.6";"1.57";"0.66"
;;;;;;"18:50";;"6.32";"74.14";"1.34";"0.85";"0.0";"1013.98";"0.05";"0.26";"9.65";"1.18";"0.13"
;;;;;;"19:00";;"3.85";"74.68";"1.33";"0.94";"0.0";"1014.14";"9.82";"0.32";"9.67";"1.67";"0.46"
;;;;;;"19:10";;"3.15";"73.72";"1.23";"1.04";"0.0";"1014.19";"14.93";"0.42";"9.69";"2.55";"1.47"
;;;;;;"19:20";;"43.92";"73.6";"1.34";"1.08";"0.0";"1014.33";"22.73";"0.35";"9.71";"1.67";"0.4"
;;;;;;"19:30";;"59.85";"74.43";"1.29";"1.15";"0.0";"1014.45";"42.36";"0.47";"9.71";"1.47";"0.53"
;;;;;;"19:40";;"337.3";"74.76";"1.35";"1.23";"0.0";"1014.55";"38.33";"0.51";"9.67";"2.06";"0.69"
;;;;;;"19:50";;"356.4";"74.53";"1.34";"1.29";"0.0";"1014.63";"10.04";"0.65";"9.64";"2.65";"1.12"
;;;;;;"20:00";;"320.6";"70.97";"1.37";"1.35";"0.0";"1014.78";"32.64";"0.42";"9.6";"1.96";"0.87"
;;;;;;"20:10";;"304.4";"71.08";"1.26";"1.41";"0.0";"1014.93";"2.3";"0.3";"9.67";"1.08";"0.43"
;;;;;;"20:20";;"76.32";"71.4";"1.25";"1.46";"0.0";"1014.91";"16.23";"0.41";"9.68";"1.57";"0.79"
;;;;;;"20:30";;"85.8";"71.62";"1.2";"1.5";"0.0";"1014.85";"10.65";"0.4";"9.64";"1.57";"0.74"
;;;;;;"20:40";;"111.6";"72.97";"1.28";"1.54";"0.0";"1014.8";"18.02";"0.41";"9.6";"1.67";"0.78"
