Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
05-05-2024;10:50:00.000,"3820.842","27206.219","2936.247","0","24.85","26.15","0.031","17.278","0","25.02","21.86","0.06","116.29","0","19.14","19.38","0.712","1.291"
05-05-2024;11:00:00.000,"3820.842","27206.219","2936.249","0","24.81","26.03","0.031","17.278","0","24.96","21.84","0.06","116.29","0","19.23","19.4","0.712","1.291"
05-05-2024;11:10:00.000,"3820.842","27206.219","2936.251","0","24.74","25.93","0.031","17.278","0","24.9","21.83","0.06","116.29","0","19.33","19.43","0.712","1.291"
05-05-2024;11:20:00.000,"3820.842","27206.219","2936.254","0","24.66","25.81","0.031","17.278","0","24.84","21.82","0.06","116.29","0","19.46","19.45","0.712","1.291"
05-05-2024;11:30:00.000,"3820.842","27206.219","2936.256","0","24.62","25.76","0.031","17.278","0","24.84","21.81","0.06","116.29","0","19.56","19.52","0.712","1.291"
05-05-2024;11:40:00.000,"3820.842","27206.219","2936.258","0","24.58","25.65","0.031","17.278","0","24.78","21.8","0.06","116.29","0","19.71","19.56","0.712","1.291"
05-05-2024;11:50:00.000,"3820.842","27206.219","2936.26","0","24.53","25.55","0.031","17.278","0","24.8","21.81","0.06","116.29","0","19.92","19.62","0.712","1.291"
05-05-2024;12:00:00.000,"3820.842","27206.219","2936.262","0","24.53","25.5","0.031","17.278","0","24.81","21.83","0.06","116.29","0","20.08","19.67","0.712","1.291"
05-05-2024;12:10:00.000,"3820.842","27206.219","2936.265","0","24.56","25.47","0.031","17.278","0","24.85","21.94","0.06","116.29","0","20.37","19.76","0.712","1.291"
05-05-2024;12:20:00.000,"3820.842","27206.219","2936.267","0","24.58","25.41","0.031","17.278","0","24.87","22.07","0.06","116.29","0","20.57","19.83","0.712","1.291"
05-05-2024;12:30:00.000,"3820.842","27206.219","2936.269","0","24.58","25.32","0.031","17.278","0","24.9","22.18","0.06","116.29","0","20.7","19.93","0.712","1.291"
05-05-2024;12:40:00.000,"3820.842","27206.219","2936.271","0","24.54","25.24","0.031","17.278","0","24.87","22.19","0.06","116.29","0","20.65","20.03","0.712","1.291"
05-05-2024;12:50:00.000,"3820.842","27206.219","2936.273","0","24.48","25.15","0.031","17.278","0","24.88","22.19","0.06","116.29","0","20.72","20.12","0.712","1.291"
05-05-2024;13:00:00.000,"3820.842","27206.219","2936.276","0","24.44","25.11","0.031","17.278","0","24.88","22.22","0.06","116.29","0","20.86","20.19","0.712","1.291"
05-05-2024;13:10:00.000,"3820.842","27206.219","2936.278","0","24.41","25.07","0.031","17.278","0","24.85","22.28","0.06","116.29","0","21.14","20.28","0.712","1.291"
05-05-2024;13:20:00.000,"3820.842","27206.219","2936.28","0.93","24.4","24.93","0.031","17.278","0","24.84","22.34","0.06","116.29","0","21.23","20.37","0.712","1.291"
05-05-2024;13:30:00.000,"3822.168","27207.299","2936.282","16.63","42.15","38.76","0.031","17.284","16.11","40.09","38.82","0.06","116.3","0","21.32","20.45","0.712","1.291"
05-05-2024;13:40:00.000,"3824.221","27216.92","2936.284","0.01","50.5","50.33","0.031","17.294","0","50.12","50.22","0.06","116.34","0","21.45","20.56","0.712","1.291"
05-05-2024;13:50:00.000,"3824.221","27216.92","2936.286","0","48.97","49.93","0.031","17.294","0","48.94","48.72","0.06","116.34","0","21.41","20.64","0.712","1.291"
05-05-2024;14:00:00.000,"3824.221","27216.92","2936.289","0","47.83","49.49","0.031","17.294","0","47.84","46.58","0.06","116.34","0","21.48","20.73","0.712","1.291"
05-05-2024;14:10:00.000,"3824.221","27216.92","2936.291","0","46.84","48.98","0.031","17.294","0","46.93","44.6","0.06","116.34","0","21.63","20.79","0.712","1.291"
05-05-2024;14:20:00.000,"3824.221","27216.92","2936.293","0","46.2","48.54","0.031","17.294","0","46.26","43.33","0.06","116.34","0","21.57","20.86","0.712","1.291"
05-05-2024;14:30:00.000,"3824.221","27216.92","2936.295","0","45.54","48.11","0.031","17.294","0","45.57","42.2","0.06","116.34","0","21.27","20.93","0.712","1.291"
05-05-2024;14:40:00.000,"3824.221","27216.92","2936.297","0","44.53","47.56","0.031","17.294","0","44.57","40.89","0.06","116.34","0","20.97","20.95","0.712","1.291"
05-05-2024;14:50:00.000,"3824.221","27216.92","2936.299","0","43.79","47.05","0.031","17.294","0","43.78","39.72","0.06","116.34","0","20.76","20.87","0.712","1.291"
05-05-2024;15:00:00.000,"3824.221","27216.92","2936.302","0","42.97","46.5","0.031","17.294","0","42.97","38.63","0.06","116.34","0","20.69","20.64","0.712","1.291"
05-05-2024;15:10:00.000,"3824.221","27216.92","2936.304","0","42.2","45.9","0.031","17.294","0","42.07","37.55","0.06","116.34","0","20.75","20.45","0.712","1.291"
05-05-2024;15:20:00.000,"3824.221","27216.92","2936.306","0","41.64","45.35","0.031","17.294","0","41.38","36.54","0.06","116.34","0","20.6","20.32","0.712","1.291"
05-05-2024;15:30:00.000,"3824.221","27216.92","2936.308","0","40.83","44.75","0.031","17.294","0","40.67","35.79","0.06","116.34","0","20.26","20.2","0.712","1.291"
05-05-2024;15:40:00.000,"3824.221","27216.92","2936.31","0","40.23","44.22","0.031","17.294","0","39.88","34.84","0.06","116.34","0","19.88","19.95","0.712","1.291"
05-05-2024;15:50:00.000,"3824.221","27216.92","2936.312","0","39.58","43.62","0.031","17.294","0","39.25","34.05","0.06","116.34","0","19.7","19.62","0.712","1.291"
05-05-2024;16:00:00.000,"3824.221","27216.92","2936.315","0","39.06","42.9","0.031","17.294","0","38.55","33.3","0.06","116.34","0","19.79","19.37","0.712","1.291"
05-05-2024;16:10:00.000,"3824.221","27216.92","2936.317","0","38.51","42.42","0.031","17.294","0","38.07","32.7","0.06","116.34","0","19.66","19.2","0.712","1.291"
05-05-2024;16:20:00.000,"3824.221","27216.92","2936.319","0","38.06","41.86","0.031","17.294","0","37.58","32.12","0.06","116.34","0","19.55","19.07","0.712","1.291"
05-05-2024;16:30:00.000,"3824.221","27216.92","2936.321","0","37.56","41.38","0.031","17.294","0","37.01","31.56","0.06","116.34","0","19.38","18.96","0.712","1.291"
05-05-2024;16:40:00.000,"3824.221","27216.92","2936.323","0","37.07","40.9","0.031","17.294","0","36.55","30.99","0.06","116.34","0","19.17","18.86","0.712","1.291"
05-05-2024;16:50:00.000,"3824.221","27216.92","2936.325","0","36.56","40.36","0.031","17.294","0","36.07","30.45","0.06","116.34","0","18.92","18.72","0.712","1.291"
05-05-2024;17:00:00.000,"3824.221","27216.92","2936.328","0","36.1","39.9","0.031","17.294","0","35.53","29.9","0.06","116.34","0","18.81","18.64","0.712","1.291"
05-05-2024;17:10:00.000,"3824.221","27216.92","2936.33","0","35.7","39.48","0.031","17.294","0","35.15","29.47","0.06","116.34","0","18.85","18.55","0.712","1.291"
05-05-2024;17:20:00.000,"3824.221","27216.92","2936.332","0","35.3","39.01","0.031","17.294","0","34.79","29.01","0.06","116.34","0","18.85","18.49","0.712","1.291"
05-05-2024;17:30:00.000,"3824.221","27216.92","2936.334","0","34.91","38.57","0.031","17.294","0","34.4","28.66","0.06","116.34","0","18.68","18.47","0.712","1.291"
05-05-2024;17:40:00.000,"3824.221","27216.92","2936.336","0","34.6","38.17","0.031","17.294","0","34.07","28.29","0.06","116.34","0","18.49","18.42","0.712","1.291"
05-05-2024;17:50:00.000,"3824.221","27216.92","2936.339","0","34.18","37.69","0.031","17.294","0","33.69","27.9","0.06","116.34","0","18.39","18.36","0.712","1.291"
05-05-2024;18:00:00.000,"3824.221","27216.92","2936.341","0","33.75","37.32","0.031","17.294","0","33.35","27.59","0.06","116.34","0","18.33","18.32","0.712","1.291"
05-05-2024;18:10:00.000,"3824.221","27216.92","2936.343","0","33.41","36.88","0.031","17.294","0","33","27.24","0.06","116.34","0","18.26","18.25","0.712","1.291"
05-05-2024;18:20:00.000,"3824.221","27216.92","2936.345","0","33.1","36.49","0.031","17.294","0","32.71","26.94","0.06","116.34","0","18.07","18.22","0.712","1.291"
05-05-2024;18:30:00.000,"3824.221","27216.92","2936.347","0","32.69","36.07","0.031","17.294","0","32.33","26.6","0.06","116.34","0","17.86","18.14","0.712","1.291"
05-05-2024;18:40:00.000,"3824.221","27216.92","2936.35","0","32.2","35.62","0.031","17.294","0","31.89","26.21","0.06","116.34","0","17.7","18.07","0.712","1.291"
05-05-2024;18:50:00.000,"3824.221","27216.92","2936.352","0","31.79","35.19","0.031","17.294","0","31.44","25.83","0.06","116.34","0","17.48","17.98","0.712","1.291"
05-05-2024;19:00:00.000,"3824.221","27216.92","2936.354","0","31.34","34.77","0.031","17.294","0","30.98","25.44","0.06","116.34","0","17.36","17.89","0.712","1.291"
05-05-2024;19:10:00.000,"3824.221","27216.92","2936.356","0","30.87","34.32","0.031","17.294","0","30.55","25.03","0.06","116.34","0","17.29","17.81","0.712","1.291"
05-05-2024;19:20:00.000,"3824.221","27216.92","2936.359","0","30.54","33.93","0.031","17.294","0","30.2","24.67","0.06","116.34","0","17.17","17.74","0.712","1.291"
05-05-2024;19:30:00.000,"3824.221","27216.92","2936.361","0","30.12","33.47","0.031","17.294","0","29.86","24.28","0.06","116.34","0","17.06","17.69","0.712","1.291"
05-05-2024;19:40:00.000,"3824.221","27216.92","2936.363","0","29.8","33.11","0.031","17.294","0","29.5","23.93","0.06","116.34","0","16.9","17.69","0.712","1.291"
05-05-2024;19:50:00.000,"3824.221","27216.92","2936.365","0","29.46","32.74","0.031","17.294","0","29.17","23.6","0.06","116.34","0","16.44","17.77","0.712","1.291"
05-05-2024;20:00:00.000,"3824.221","27216.92","2936.367","0","29.14","32.31","0.031","17.294","0","28.84","23.24","0.06","116.34","0","16.21","17.92","0.712","1.291"
05-05-2024;20:10:00.000,"3824.221","27216.92","2936.369","0","28.86","31.93","0.031","17.294","0","28.51","22.93","0.06","116.34","0","16.12","18.01","0.712","1.291"
05-05-2024;20:20:00.000,"3824.221","27216.92","2936.372","0","28.43","31.53","0.031","17.294","0","28.15","22.6","0.06","116.34","0","16.02","18.08","0.712","1.291"
05-05-2024;20:30:00.000,"3824.221","27216.92","2936.374","0","28.08","31.14","0.031","17.294","0","27.82","22.25","0.06","116.34","0","16.08","18.16","0.712","1.291"
05-05-2024;20:40:00.000,"3824.221","27216.92","2936.376","0","27.76","30.78","0.031","17.294","0","27.44","21.94","0.06","116.34","0","16.1","18.21","0.712","1.291"
05-05-2024;20:50:00.000,"3824.221","27216.92","2936.378","0","27.48","30.37","0.031","17.294","0","27.1","21.62","0.06","116.34","0","15.95","18.22","0.712","1.291"
05-05-2024;21:00:00.000,"3824.221","27216.92","2936.381","0","27.11","30.05","0.031","17.294","0","26.8","21.34","0.06","116.34","0","15.98","18.18","0.712","1.291"
05-05-2024;21:10:00.000,"3824.221","27216.92","2936.383","0","26.85","29.71","0.031","17.294","0","26.54","21.08","0.06","116.34","0","15.94","18.15","0.712","1.291"
05-05-2024;21:20:00.000,"3824.221","27216.92","2936.385","0","26.48","29.32","0.031","17.294","0","26.24","20.77","0.06","116.34","0","15.79","18.1","0.712","1.291"
05-05-2024;21:30:00.000,"3824.221","27216.92","2936.387","0","26.27","29.02","0.031","17.294","0","25.96","20.53","0.06","116.34","0","15.92","18.03","0.712","1.291"
05-05-2024;21:40:00.000,"3824.221","27216.92","2936.389","0","26.08","28.71","0.031","17.294","0","25.75","20.3","0.06","116.34","0","15.83","17.94","0.712","1.291"
05-05-2024;21:50:00.000,"3824.221","27216.92","2936.392","0","25.76","28.36","0.031","17.294","0","25.52","20.07","0.06","116.34","0","15.89","17.84","0.712","1.291"
05-05-2024;22:00:00.000,"3824.221","27216.92","2936.394","0","25.57","28.08","0.031","17.294","0","25.28","19.86","0.06","116.34","0","15.81","17.74","0.712","1.291"
05-05-2024;22:10:00.000,"3824.221","27216.92","2936.396","0","25.32","27.75","0.031","17.294","0","25.1","19.64","0.06","116.34","0","15.63","17.65","0.712","1.291"
05-05-2024;22:20:00.000,"3824.221","27216.92","2936.398","0","25.1","27.47","0.031","17.294","0","24.82","19.46","0.06","116.34","0","15.64","17.55","0.712","1.291"
05-05-2024;22:30:00.000,"3824.221","27216.92","2936.401","0","24.87","27.19","0.031","17.294","0","24.7","19.27","0.06","116.34","0","15.56","17.43","0.712","1.291"
05-05-2024;22:40:00.000,"3824.221","27216.92","2936.403","0","24.62","26.91","0.031","17.294","0","24.44","19.07","0.06","116.34","0","15.51","17.34","0.712","1.291"
05-05-2024;22:50:00.000,"3824.221","27216.92","2936.405","0","24.41","26.62","0.031","17.294","0","24.24","18.9","0.06","116.34","0","15.54","17.23","0.712","1.291"
05-05-2024;23:00:00.000,"3824.221","27216.92","2936.407","0","24.23","26.38","0.031","17.294","0","24.03","18.74","0.06","116.34","0","15.54","17.14","0.712","1.291"
05-05-2024;23:10:00.000,"3824.221","27216.92","2936.41","0","24.03","26.1","0.031","17.294","0","23.85","18.57","0.06","116.34","0","15.52","17.05","0.712","1.291"
05-05-2024;23:20:00.000,"3824.221","27216.92","2936.412","0","23.83","25.84","0.031","17.294","0","23.64","18.43","0.06","116.34","0","15.48","16.96","0.712","1.291"
05-05-2024;23:30:00.000,"3824.221","27216.92","2936.414","0","23.62","25.58","0.031","17.294","0","23.52","18.3","0.06","116.34","0","15.4","16.9","0.712","1.291"
05-05-2024;23:40:00.000,"3824.221","27216.92","2936.416","0","23.46","25.35","0.031","17.294","0","23.34","18.13","0.06","116.34","0","15.42","16.81","0.712","1.291"
05-05-2024;23:50:00.000,"3824.221","27216.92","2936.418","0","23.29","25.11","0.031","17.294","0","23.14","18.01","0.06","116.34","0","15.12","16.7","0.712","1.291"
06-05-2024;00:00:00.000,"3824.221","27216.92","2936.421","0","23.07","24.85","0.031","17.294","0","22.95","17.87","0.06","116.34","0","14.83","16.61","0.712","1.291"
06-05-2024;00:00:01.000,"undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
06-05-2024;00:10:00.000,"3824.221","27216.92","2936.423","0","22.86","24.64","0.031","17.294","0","22.76","17.72","0.06","116.34","0","14.69","16.5","0.712","1.291"
06-05-2024;00:20:00.000,"3824.221","27216.92","2936.425","0","22.65","24.38","0.031","17.294","0","22.59","17.6","0.06","116.34","0","14.49","16.38","0.712","1.291"
06-05-2024;00:30:00.000,"3824.221","27216.92","2936.427","0","22.45","24.15","0.031","17.294","0","22.34","17.47","0.06","116.34","0","14.36","16.27","0.712","1.291"
06-05-2024;00:40:00.000,"3824.221","27216.92","2936.43","0","22.26","23.95","0.031","17.294","0","22.2","17.35","0.06","116.34","0","14.52","16.14","0.712","1.291"
06-05-2024;00:50:00.000,"3824.221","27216.92","2936.432","0","22.07","23.7","0.031","17.294","0","21.98","17.2","0.06","116.34","0","14.62","16.03","0.712","1.291"
06-05-2024;01:00:00.000,"3824.221","27216.92","2936.434","0","21.92","23.48","0.031","17.294","0","21.83","17.09","0.06","116.34","0","14.62","15.97","0.712","1.291"
06-05-2024;01:10:00.000,"3824.221","27216.92","2936.436","0","21.68","23.26","0.031","17.294","0","21.66","16.94","0.06","116.34","0","14.62","15.89","0.712","1.291"
06-05-2024;01:20:00.000,"3824.221","27216.92","2936.438","0","21.52","23.02","0.031","17.294","0","21.48","16.85","0.06","116.34","0","14.55","15.82","0.712","1.291"
06-05-2024;01:30:00.000,"3824.221","27216.92","2936.441","0","21.34","22.83","0.031","17.294","0","21.27","16.71","0.06","116.34","0","14.46","15.75","0.712","1.291"
06-05-2024;01:40:00.000,"3824.221","27216.92","2936.443","0","21.16","22.63","0.031","17.294","0","21.12","16.6","0.06","116.34","0","14.49","15.66","0.712","1.291"
06-05-2024;01:50:00.000,"3824.221","27216.92","2936.445","0","20.99","22.42","0.031","17.294","0","21.02","16.51","0.06","116.34","0","14.45","15.61","0.712","1.291"
06-05-2024;02:00:00.000,"3824.221","27216.92","2936.447","0","20.8","22.21","0.031","17.294","0","20.83","16.37","0.06","116.34","0","14.39","15.53","0.712","1.291"
06-05-2024;02:10:00.000,"3824.221","27216.92","2936.449","0","20.71","22","0.031","17.294","0","20.7","16.27","0.06","116.34","0","14.29","15.48","0.712","1.291"
06-05-2024;02:20:00.000,"3824.287","27216.92","2936.452","16.86","31.7","31.2","0.031","17.294","0","20.57","16.18","0.06","116.34","0","14.24","15.41","0.712","1.291"
06-05-2024;02:30:00.000,"3825.942","27219.959","2936.454","16.65","42.13","38.27","0.031","17.302","15.92","40.43","38.83","0.06","116.35","0","14.07","15.34","0.712","1.291"
06-05-2024;02:40:00.000,"3828.01","27230","2936.456","0","50.31","50.17","0.031","17.312","0","50.35","50.39","0.06","116.39","0","14.01","15.27","0.712","1.291"
06-05-2024;02:50:00.000,"3828.01","27230","2936.458","0","48.44","49.66","0.031","17.312","0","48.87","48.62","0.06","116.39","0","13.94","15.22","0.712","1.291"
06-05-2024;03:00:00.000,"3828.01","27230","2936.46","0","47","49.02","0.031","17.312","0","47.4","45.92","0.06","116.39","0","13.93","15.13","0.712","1.291"
06-05-2024;03:10:00.000,"3828.01","27230","2936.462","0","45.77","48.37","0.031","17.312","0","46.4","43.83","0.06","116.39","0","13.9","15.07","0.712","1.291"
06-05-2024;03:20:00.000,"3828.01","27230","2936.465","0","44.86","47.73","0.031","17.312","0","45.46","42.17","0.06","116.39","0","13.75","15.01","0.712","1.291"
06-05-2024;03:30:00.000,"3828.01","27230","2936.467","0","43.98","47.09","0.031","17.312","0","44.49","40.65","0.06","116.39","0","13.7","14.94","0.712","1.291"
06-05-2024;03:40:00.000,"3828.01","27230","2936.469","0","42.99","46.33","0.031","17.312","0","43.7","39.49","0.06","116.39","0","13.65","14.87","0.712","1.291"
06-05-2024;03:50:00.000,"3828.01","27230","2936.471","0","42.13","45.73","0.031","17.312","0","42.77","38.36","0.06","116.39","0","13.61","14.81","0.712","1.291"
06-05-2024;04:00:00.000,"3828.01","27230","2936.473","0","41.31","45.09","0.031","17.312","0","41.89","37.28","0.06","116.39","0","13.55","14.75","0.712","1.291"
06-05-2024;04:10:00.000,"3828.01","27230","2936.476","0","40.43","44.38","0.031","17.312","0","41.11","36.33","0.06","116.39","0","13.5","14.69","0.712","1.291"
06-05-2024;04:20:00.000,"3828.01","27230","2936.478","0","39.6","43.74","0.031","17.312","0","40.25","35.32","0.06","116.39","0","13.31","14.61","0.712","1.291"
06-05-2024;04:30:00.000,"3828.01","27230","2936.48","0","38.85","43.03","0.031","17.312","0","39.48","34.46","0.06","116.39","0","13.33","14.55","0.712","1.291"
06-05-2024;04:40:00.000,"3828.01","27230","2936.482","0","38.14","42.38","0.031","17.312","0","38.81","33.66","0.06","116.39","0","13.34","14.48","0.712","1.291"
06-05-2024;04:50:00.000,"3828.01","27230","2936.485","0","37.44","41.73","0.031","17.312","0","38.05","32.76","0.06","116.39","0","13.3","14.42","0.712","1.291"
06-05-2024;05:00:00.000,"3828.01","27230","2936.487","0","36.86","40.91","0.031","17.312","0","37.36","31.94","0.06","116.39","0","13.25","14.38","0.712","1.291"
06-05-2024;05:10:00.000,"3828.01","27230","2936.489","0","36.2","40.33","0.031","17.312","0","36.73","31.31","0.06","116.39","0","13.1","14.33","0.712","1.291"
06-05-2024;05:20:00.000,"3828.01","27230","2936.491","0","35.49","39.67","0.031","17.312","0","35.99","30.54","0.06","116.39","0","13.11","14.28","0.712","1.291"
06-05-2024;05:30:00.000,"3828.01","27230","2936.493","0","35.08","39.11","0.031","17.312","0","35.39","29.95","0.06","116.39","0","13.15","14.2","0.712","1.291"
06-05-2024;05:40:00.000,"3828.01","27230","2936.496","0","34.49","38.56","0.031","17.312","0","34.8","29.26","0.06","116.39","0","13.12","14.16","0.712","1.291"
06-05-2024;05:50:00.000,"3828.01","27230","2936.498","0","33.92","37.98","0.031","17.312","0","34.23","28.74","0.06","116.39","0","13.06","14.1","0.712","1.291"
06-05-2024;06:00:00.000,"3828.01","27230","2936.5","0","33.44","37.45","0.031","17.312","0","33.77","28.2","0.06","116.39","0","13.04","14.04","0.712","1.291"
06-05-2024;06:10:00.000,"3828.715","27230","2936.502","16.67","30.59","27.58","0.031","17.316","16.28","27.75","27.57","0.06","116.39","0","12.9","13.99","0.712","1.291"
06-05-2024;06:20:00.000,"3831.247","27241.35","2936.504","16.64","37.88","32.22","0.031","17.33","16.07","35.62","32.41","0.06","116.46","0","12.8","13.95","0.712","1.291"
06-05-2024;06:30:00.000,"3834.825","27271.439","2936.506","16.64","44.14","38.77","0.031","17.348","16.05","44.27","38.92","0.06","116.6","0","12.76","13.91","0.712","1.291"
06-05-2024;06:40:00.000,"3838.666","27310.148","2936.508","16.6","49.6","44.52","0.031","17.365","16.02","49.36","44.56","0.06","116.76","0","12.77","13.85","0.712","1.291"
06-05-2024;06:50:00.000,"3839.316","27315.02","2936.511","0","43.96","43.63","0.031","17.369","0","44.6","44.4","0.06","116.78","0","12.85","13.82","0.712","1.291"
06-05-2024;07:00:00.000,"3839.316","27323.898","2936.513","0","42.71","43.56","0.031","17.369","16.33","43.65","40.87","0.06","116.82","0","12.88","13.78","0.712","1.291"
06-05-2024;07:10:00.000,"3840.61","27334.129","2936.515","16.84","44.15","41.35","0.031","17.374","16.27","41.36","41.46","0.06","116.87","0","12.82","13.74","0.712","1.291"
06-05-2024;07:20:00.000,"3843.076","27350.17","2936.517","16.93","47.8","43.81","0.031","17.385","16.2","46.83","43.83","0.06","116.93","0","12.78","13.72","0.712","1.291"
06-05-2024;07:30:00.000,"3844.939","27364.648","2936.519","0","45.64","45.27","0.031","17.393","0","45.66","45.62","0.06","117","0","12.73","13.7","0.712","1.291"
06-05-2024;07:40:00.000,"3844.939","27364.648","2936.522","0","44.4","44.65","0.031","17.393","12.75","44.22","44.16","0.06","117","0","12.76","13.65","0.712","1.291"
06-05-2024;07:50:00.000,"3845.056","27378.699","2936.524","16.68","42.99","41.9","0.031","17.394","16.09","44.82","41.94","0.06","117.06","0","12.78","13.64","0.712","1.291"
06-05-2024;08:00:00.000,"3846.83","27398.35","2936.526","16.57","47.32","44.13","0.031","17.401","15.95","47.54","44.36","0.06","117.14","0","12.78","13.64","0.712","1.291"
06-05-2024;08:10:00.000,"3848.17","27411.32","2936.528","0","45.93","45.69","0.031","17.408","0","45.95","45.89","0.06","117.2","0","12.75","13.62","0.712","1.291"
06-05-2024;08:20:00.000,"3848.17","27411.32","2936.53","0","44.6","45.37","0.031","17.408","0","45.06","44.57","0.06","117.2","0","12.65","13.6","0.712","1.291"
06-05-2024;08:30:00.000,"3848.17","27411.32","2936.533","0","43.45","44.97","0.031","17.408","0","43.83","41.87","0.06","117.2","0","12.71","13.58","0.712","1.291"
06-05-2024;08:40:00.000,"3848.261","27425.398","2936.535","16.69","43.81","42.76","0.031","17.408","16.13","45.97","42.79","0.06","117.26","0","12.86","13.57","0.712","1.291"
06-05-2024;08:50:00.000,"3849.828","27450.02","2936.537","16.64","48.55","46.11","0.031","17.414","16.03","49.09","46.18","0.06","117.36","0","12.9","13.56","0.712","1.291"
06-05-2024;09:00:00.000,"3849.976","27451.99","2936.539","0","45.61","45.65","0.031","17.415","0","45.94","45.9","0.06","117.37","0","12.96","13.54","0.712","1.291"
06-05-2024;09:10:00.000,"3849.976","27451.99","2936.541","0","44.24","45.47","0.031","17.415","0","44.95","43.83","0.06","117.37","0","13.05","13.56","0.712","1.291"
06-05-2024;09:20:00.000,"3849.976","27455.25","2936.543","0","43.28","45.02","0.031","17.415","16.21","44.02","42.21","0.06","117.38","0","13.2","13.58","0.712","1.291"
06-05-2024;09:30:00.000,"3850.55","27474.629","2936.546","16.62","46.42","44.58","0.031","17.417","16.23","47.13","44.63","0.06","117.47","0","13.38","13.67","0.712","1.291"
06-05-2024;09:40:00.000,"3851.96","27487.6","2936.548","13.25","46.88","46.66","0.031","17.424","0.93","46.66","46.65","0.06","117.53","0","13.31","13.82","0.712","1.291"
06-05-2024;09:50:00.000,"3851.96","27487.6","2936.55","0","45.62","45.88","0.031","17.424","0","46.06","45.91","0.06","117.53","0","13.21","14","0.712","1.291"
06-05-2024;10:00:00.000,"3851.96","27487.6","2936.552","0","44.38","45.65","0.031","17.424","0","45.04","42.99","0.06","117.53","0","13.24","14.14","0.712","1.291"
06-05-2024;10:10:00.000,"3851.96","27497.859","2936.554","13.39","43.17","43.8","0.031","17.424","16.18","44.91","42.02","0.06","117.57","0","13.38","14.26","0.712","1.291"
06-05-2024;10:20:00.000,"3853.272","27521.809","2936.557","16.67","47.94","45.53","0.031","17.429","15.98","48.67","45.59","0.06","117.68","0","13.68","14.42","0.712","1.291"
06-05-2024;10:30:00.000,"3854.451","27532.859","2936.559","0.01","46.62","46.53","0.031","17.435","0","46.65","46.48","0.06","117.72","0","14.01","14.6","0.712","1.291"
06-05-2024;10:40:00.000,"3854.451","27532.859","2936.561","0","45.49","46.02","0.031","17.435","0","46.2","45.63","0.06","117.72","0","14.32","14.76","0.712","1.291"
06-05-2024;10:50:00.000,"3854.451","27532.859","2936.563","0","44.38","45.68","0.031","17.435","0","45.51","42.58","0.06","117.72","0","14.71","14.95","0.712","1.291"
06-05-2024;11:00:00.000,"3854.451","27540.289","2936.565","0","43.42","45.19","0.031","17.435","16.18","44.72","42.44","0.06","117.75","0","14.82","15.13","0.712","1.291"
06-05-2024;11:10:00.000,"3855.469","27562.76","2936.568","16.64","47.73","45.37","0.031","17.439","16.05","48.97","45.46","0.06","117.85","0","15.02","15.26","0.712","1.291"
06-05-2024;11:20:00.000,"3855.862","27569.709","2936.57","0","46.27","46.22","0.031","17.441","0","45.97","45.88","0.06","117.89","0","15.18","15.38","0.712","1.291"
06-05-2024;11:30:00.000,"3855.862","27569.709","-3333","0","44.93","45.99","0.031","17.441","0","45.06","44.05","0.06","117.89","0","14.66","15.46","0.712","1.291"
06-05-2024;11:40:00.000,"3855.862","27569.709","-3333","0","43.96","45.59","0.031","17.441","0","44.02","42.12","0.06","117.89","0","12.26","13.63","0.712","1.291"
06-05-2024;11:50:00.000,"3855.862","27572.76","2936.582","0","43.18","45.13","0.031","17.441","16.23","44.16","42.38","0.06","117.9","0","12.61","13.78","0.712","1.291"
06-05-2024;12:00:00.000,"3856.434","27592.439","2936.586","16.8","46.52","44.75","0.031","17.443","16.18","47.87","44.82","0.06","117.98","0","12.84","13.68","0.712","1.291"
06-05-2024;12:10:00.000,"3857.177","27605.059","2936.59","0","46.4","46.31","0.031","17.446","0","45.82","45.73","0.06","118.04","0","13.22","13.73","0.712","1.291"
06-05-2024;12:20:00.000,"3857.177","27605.059","2936.594","0","45.12","46.02","0.031","17.446","0","45.05","44.39","0.06","118.04","0","13.42","13.86","0.712","1.291"
06-05-2024;12:30:00.000,"3857.177","27605.059","2936.598","0","44.09","45.63","0.031","17.446","0","44.04","42.09","0.06","118.04","0","14.13","13.95","0.712","1.291"
06-05-2024;12:40:00.000,"3857.177","27606.02","2936.602","0","43.23","45.19","0.031","17.446","16.17","43.6","42.31","0.06","118.04","0","14.48","14.07","0.712","1.291"
06-05-2024;12:50:00.000,"3857.397","27623.6","2936.606","16.83","44.98","43.59","0.031","17.447","15.99","46.95","43.73","0.06","118.12","0","14.61","14.15","0.712","1.291"
06-05-2024;13:00:00.000,"3858.532","27643.99","2936.61","0.01","46.48","46.43","0.031","17.452","0.2","45.96","45.94","0.06","118.21","0","14.79","14.25","0.712","1.291"
06-05-2024;13:10:00.000,"3858.532","27643.99","2936.615","0","45.21","45.85","0.031","17.452","0","45.15","44.95","0.06","118.21","0","14.92","14.36","0.712","1.291"
