"Date","EE_BC1","EE_BC2","EE_BC3","Q_BC1","T_SAL_BC1","T_ENT_BC1","ET_BC1_Frio","ET_BC1_Calor","Q_BC2","T_SAL_BC2","T_ENT_BC2","ET_BC2_Frio","ET_BC2_Calor","Q_BC3","T_SAL_BC3","T_ENT_BC3","ET_BC3_Frio","ET_BC3_Calor","Q_TER","T_IMP_TER","T_RET_TER","ET_TER_Frio","ET_TER_Calor","EE_TER","EE_BC1_TER","EE_BC2_TER","EE_BC1_actual","ET_BC1_Frio_actual","ET_BC1_Calor_actual","EE_BC2_actual","ET_BC2_Frio_actual","ET_BC2_Calor_actual","EE_BC3_actual","ET_BC3_Frio_actual","ET_BC3_Calor_actual"
2024-03-21 09:40:00,2453.593,12084.08,2909.952,16.85,44.62,42.43,16,11168,0,42.32,38.11,20,50160,0,14.6,14.85,712,1291,8.47,14.06,17.11,12.796,0,1278.163,7583.561,20868.656,0.55199999999968,0,2,0,0,0,0.00400000000036016,0,0
2024-03-21 09:50:00,2455.766,12092.109,2909.956,16.63,49.06,45.61,16,11178,16.19,47.52,45.59,20,50200,0,14.71,14.86,712,1291,14.55,12.59,17.34,12.806,0,1278.185,7583.63,20868.711,2.17300000000023,0,10,8.02900000000045,0,40,0.00399999999990541,0,0
2024-03-21 10:00:00,2456.512,12095.279,2909.96,0,46.09,45.94,16,11182,0,46.47,46.44,20,50210,0,14.89,14.9,712,1291,3.23,17.25,17.34,12.811,0,1278.207,7583.664,20868.736,0.746000000000095,0,4,3.17000000000007,0,10,0.00399999999990541,0,0
2024-03-21 10:10:00,2456.512,12095.279,2909.965,0,44.88,45.69,16,11182,0,45.45,44.36,20,50210,0,15.09,14.96,712,1291,3.15,17.34,17.35,12.811,0,1278.228,7583.665,20868.736,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 10:20:00,2456.512,12095.279,2909.969,0,43.91,45.34,16,11182,0,44.47,42.31,20,50210,0,15.18,15.04,712,1291,3.09,17.31,17.27,12.811,0,1278.249,7583.665,20868.736,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 10:30:00,2456.512,12095.279,2909.973,0,43.14,44.92,16,11182,0,43.67,40.83,20,50210,0,15.33,15.14,712,1291,3.09,17.1,17.05,12.811,0,1278.271,7583.666,20868.736,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 10:40:00,2456.512,12095.279,2909.977,0,42.45,44.4,16,11182,0,43.08,39.67,20,50210,0,15.55,15.26,712,1291,3.04,16.97,16.93,12.811,0,1278.292,7583.666,20868.738,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 10:50:00,2456.512,12095.279,2909.981,0,41.92,44.03,16,11182,0,42.55,38.65,20,50210,0,15.71,15.4,712,1291,0,17.19,17.16,12.811,0,1278.313,7583.666,20868.738,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 11:00:00,2457.593,12095.279,2909.986,16.76,45.75,43.12,16,11186,16.09,40.57,39.86,20,50220,0,15.93,15.54,712,1291,13.72,9.15,16.93,12.813,0,1278.34,7583.724,20868.74,1.08099999999968,0,4,0,0,10,0.00499999999965439,0,0
2024-03-21 11:10:00,2459.884,12105.81,2909.99,16.61,49.25,46.97,16,11196,15.89,47,47.08,20,50260,0,16.14,15.7,712,1291,8.79,10.37,17.5,12.824,0,1278.372,7583.795,20868.811,2.29100000000017,0,10,10.530999999999,0,40,0.00399999999990541,0,0
2024-03-21 11:20:00,2459.884,12105.81,2909.994,0,45.92,46.1,16,11196,0,46.47,46.39,20,50260,0,16.27,15.83,712,1291,3.03,17.67,17.89,12.826,0,1278.394,7583.804,20868.813,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 11:30:00,2459.884,12105.81,2909.998,0,44.83,45.97,16,11196,0,45.35,43.79,20,50260,0,16.37,15.95,712,1291,3.04,17.84,17.79,12.826,0,1278.416,7583.804,20868.814,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 11:40:00,2459.884,12105.81,2910.002,0,43.86,45.53,16,11196,0,44.52,42.04,20,50260,0,16.56,16.04,712,1291,3.04,17.68,17.71,12.826,0,1278.438,7583.805,20868.814,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 11:50:00,2459.884,12105.81,2910.007,0,43.11,44.95,16,11196,0,43.75,40.52,20,50260,0,16.68,16.16,712,1291,0.01,17.76,17.81,12.826,0,1278.459,7583.805,20868.814,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 12:00:00,2459.884,12105.81,2910.011,0,42.47,44.66,16,11196,0,43.19,39.41,20,50260,0,16.72,16.27,712,1291,2.51,17.71,17.64,12.826,0,1278.48,7583.805,20868.814,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 12:10:00,2459.884,12105.81,2910.015,0,41.86,44.05,16,11196,0,42.81,38.58,20,50260,0,16.8,16.38,712,1291,0.01,17.9,17.99,12.826,0,1278.502,7583.806,20868.814,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 12:20:00,2459.884,12105.81,2910.019,0,41.17,43.6,16,11196,0,42.29,37.63,20,50260,0,16.9,16.47,712,1291,0.02,17.77,17.86,12.826,0,1278.523,7583.806,20868.816,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 12:30:00,2460.038,12105.81,2910.023,16.98,43.68,42.33,16,11197,0,41.85,37.12,20,50260,0,16.99,16.56,712,1291,8.59,16.13,17.42,12.826,0,1278.545,7583.824,20868.816,0.153999999999996,0,1,0,0,0,0.00400000000036016,0,0
2024-03-21 12:40:00,2461.906,12110.06,2910.027,16.68,47.58,44.23,16,11205,16.05,46.01,44.28,20,50280,0,17.11,16.63,712,1291,7.65,10.59,17.84,12.832,0,1278.567,7583.895,20868.85,1.86799999999994,0,8,4.25,0,20,0.00399999999990541,0,0
2024-03-21 12:50:00,2463.615,12118.84,2910.032,0,46.62,46.5,16,11213,0,46.68,46.6,20,50310,0,17.28,16.7,712,1291,4.47,13.99,17.78,12.841,0,1278.59,7583.955,20868.9,1.70899999999983,0,8,8.78000000000065,0,30,0.00500000000010914,0,0
2024-03-21 13:00:00,2463.615,12118.84,2910.036,0,45.44,46.07,16,11213,0,46.03,45.34,20,50310,0,17.44,16.8,712,1291,2.55,17.37,17.81,12.842,0,1278.611,7583.955,20868.902,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 13:10:00,2463.615,12118.84,2910.04,0,44.43,45.63,16,11213,0,45.4,43.42,20,50310,0,17.58,16.9,712,1291,0,17.95,18.06,12.842,0,1278.632,7583.956,20868.902,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 13:20:00,2463.615,12118.84,2910.044,0,43.57,45.21,16,11213,0,44.76,41.86,20,50310,0,17.75,17.01,712,1291,2.48,17.92,17.92,12.842,0,1278.654,7583.956,20868.902,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 13:30:00,2463.615,12118.84,2910.048,0,42.98,44.81,16,11213,0,44.28,40.8,20,50310,0,17.96,17.14,712,1291,0.01,18.19,18.12,12.842,0,1278.675,7583.957,20868.902,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 13:40:00,2463.615,12118.84,2910.053,0,42.37,44.39,16,11213,0,43.79,40.03,20,50310,0,18.12,17.23,712,1291,0.02,18.27,18.06,12.842,0,1278.697,7583.957,20868.902,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 13:50:00,2463.615,12118.84,2910.057,0,41.86,43.92,16,11213,0,43.22,39.26,20,50310,0,18.34,17.38,712,1291,0,19.04,18.43,12.842,0,1278.718,7583.957,20868.904,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 14:00:00,2464.616,12118.84,2910.061,16.76,45.96,43.28,16,11217,0,42.82,38.7,20,50310,0,18.53,17.5,712,1291,8.44,13.54,17.26,12.844,0,1278.74,7584.013,20868.904,1.0010000000002,0,4,0,0,0,0.00400000000036016,0,0
2024-03-21 14:10:00,2466.586,12127.739,2910.065,16.63,47.76,47.26,16,11226,0.02,47.18,47.3,20,50350,0,18.72,17.62,712,1291,8.3,13.62,18.13,12.854,0,1278.763,7584.084,20868.971,1.9699999999998,0,9,8.89899999999943,0,40,0.00399999999990541,0,0
2024-03-21 14:20:00,2466.586,12127.739,2910.069,0,46.28,46.48,16,11226,0,46.54,46.53,20,50350,0,19.06,17.75,712,1291,0,15.08,17.56,12.854,0,1278.784,7584.087,20868.973,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 14:30:00,2466.586,12127.739,2910.073,0,45.39,46.29,16,11226,0,45.73,44.21,20,50350,0,19.34,17.86,712,1291,2.59,16.27,18.19,12.854,0,1278.805,7584.087,20868.973,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 14:40:00,2466.586,12127.739,2910.077,0,44.56,45.83,16,11226,0,44.98,42.55,20,50350,0,19.65,17.99,712,1291,0.5,18.23,18.5,12.854,0,1278.827,7584.088,20868.973,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 14:50:00,2466.586,12127.739,2910.082,0,43.92,45.48,16,11226,0,44.41,41.37,20,50350,0,19.75,18.1,712,1291,0,18.85,18.94,12.854,0,1278.848,7584.088,20868.973,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-21 15:00:00,2466.586,12127.739,2910.086,0,43.42,45.12,16,11226,0,43.88,40.47,20,50350,0,19.58,18.22,712,1291,1.8,18.5,18.52,12.854,0,1278.869,7584.088,20868.973,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 15:10:00,2466.586,12127.739,2910.09,0,42.94,44.7,16,11226,0,43.39,39.64,20,50350,0,20.37,18.36,712,1291,0,19.07,19.3,12.854,0,1278.891,7584.089,20868.975,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 15:20:00,2466.586,12127.739,2910.094,0,42.51,44.33,16,11226,0,43.03,39.06,20,50350,0,20.91,18.52,712,1291,0.01,18.85,19.04,12.854,0,1278.912,7584.089,20868.975,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 15:30:00,2466.586,12127.739,2910.098,0,42.1,43.86,16,11226,0,42.6,38.44,20,50350,0,21.32,18.63,712,1291,0,19.58,19.6,12.854,0,1278.933,7584.09,20868.975,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 15:40:00,2466.586,12127.739,2910.102,0,41.74,43.46,16,11226,0,42.24,37.96,20,50350,0,21.7,18.82,712,1291,0,19.9,19.88,12.854,0,1278.955,7584.09,20868.975,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 15:50:00,2466.586,12127.739,2910.106,0,41.41,43.01,16,11226,0,41.9,37.54,20,50350,0,21.8,18.98,712,1291,0,20.23,20.09,12.854,0,1278.976,7584.09,20868.975,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 16:00:00,2466.586,12127.739,2910.111,0,40.92,42.52,16,11226,0,41.44,36.96,20,50350,0,21.72,19.18,712,1291,0,20.59,20.15,12.854,0,1278.997,7584.091,20868.977,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-21 16:10:00,2466.586,12127.739,2910.115,0,40.55,42.04,16,11226,0,41.08,36.5,20,50350,0,21.66,19.37,712,1291,0,20.85,20.16,12.854,0,1279.019,7584.091,20868.977,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 16:20:00,2467.682,12127.739,2910.119,16.72,45.53,42.92,16,11231,0,40.69,36.06,20,50350,0,21.47,19.55,712,1291,1.65,8.84,18.23,12.855,0,1279.04,7584.15,20868.977,1.096,0,5,0,0,0,0.00400000000036016,0,0
2024-03-21 16:30:00,2470.126,12138.859,2910.123,16.56,49.91,46.42,16,11241,16.05,48.45,46.5,20,50400,0,21.41,19.74,712,1291,8.71,11.24,19.09,12.868,0,1279.077,7584.221,20869.045,2.44400000000041,0,10,11.1200000000008,0,50,0.00399999999990541,0,0
2024-03-21 16:40:00,2470.495,12139.779,2910.127,0,46.34,46.31,16,11244,0,46.71,46.63,20,50400,0,21.42,19.88,712,1291,2.98,18.98,19.02,12.871,0,1279.099,7584.243,20869.059,0.368999999999687,0,3,0.920000000000073,0,0,0.00399999999990541,0,0
2024-03-21 16:50:00,2470.495,12139.779,2910.131,0,45.39,46.13,16,11244,0,45.66,44.24,20,50400,0,21.41,20.01,712,1291,1.44,19.1,19.37,12.871,0,1279.12,7584.244,20869.059,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 17:00:00,2470.495,12139.779,2910.135,0,44.46,45.72,16,11244,0,44.8,42.53,20,50400,0,21.44,20.12,712,1291,1,19.12,19.21,12.871,0,1279.141,7584.244,20869.061,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 17:10:00,2470.495,12139.779,2910.14,0,43.7,45.32,16,11244,0,44.02,40.91,20,50400,0,21.48,20.2,712,1291,0,19.57,19.7,12.871,0,1279.163,7584.244,20869.061,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-21 17:20:00,2470.495,12139.779,2910.144,0,43.09,44.91,16,11244,0,43.35,39.75,20,50400,0,21.43,20.28,712,1291,0,19.93,19.94,12.871,0,1279.184,7584.245,20869.061,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 17:30:00,2470.495,12139.779,2910.148,0,42.42,44.43,16,11244,0,42.73,38.73,20,50400,0,21.34,20.34,712,1291,0,20.13,20.07,12.871,0,1279.206,7584.245,20869.061,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 17:40:00,2470.495,12139.779,2910.152,0,41.87,43.97,16,11244,0,42.05,37.73,20,50400,0,21.27,20.37,712,1291,0,20.07,20.16,12.871,0,1279.227,7584.247,20869.061,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 17:50:00,2470.495,12139.779,2910.156,0,41.29,43.42,16,11244,0,41.55,36.79,20,50400,0,21.09,20.38,712,1291,2.51,19.21,19.02,12.871,0,1279.248,7584.247,20869.063,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 18:00:00,2471.359,12139.779,2910.161,16.97,45.58,42.88,16,11247,0,41.02,35.84,20,50400,0,20.9,20.37,712,1291,8.51,15.05,18.76,12.873,0,1279.271,7584.297,20869.063,0.864000000000033,0,3,0,0,0,0.00500000000010914,0,0
2024-03-21 18:10:00,2473.611,12150.41,2910.165,16.69,50.05,46.69,16,11257,15.94,48.75,46.82,20,50450,0,20.84,20.35,712,1291,14.63,14.17,18.81,12.884,0,1279.293,7584.368,20869.129,2.25199999999995,0,10,10.6309999999994,0,50,0.00399999999990541,0,0
2024-03-21 18:20:00,2473.776,12150.439,2910.169,0,46.23,46.33,16,11259,0,46.59,46.46,20,50450,0,20.72,20.28,712,1291,3.19,18.71,18.75,12.887,0,1279.315,7584.384,20869.139,0.164999999999964,0,2,0.0290000000004511,0,0,0.00399999999990541,0,0
2024-03-21 18:30:00,2473.776,12150.439,2910.173,0,44.93,46.22,16,11259,0,45.27,43.48,20,50450,0,20.59,20.19,712,1291,3.16,18.65,18.65,12.887,0,1279.337,7584.384,20869.139,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 18:40:00,2473.776,12150.439,2910.177,0,43.95,45.79,16,11259,0,44.26,41.56,20,50450,0,20.46,20.04,712,1291,3.1,18.54,18.51,12.887,0,1279.358,7584.385,20869.139,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 18:50:00,2473.776,12150.439,2910.181,0,43.19,45.3,16,11259,0,43.43,39.92,20,50450,0,20.33,19.85,712,1291,3.1,18.37,18.33,12.887,0,1279.38,7584.385,20869.139,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 19:00:00,2473.776,12150.439,2910.186,0,42.55,44.72,16,11259,0,42.69,38.49,20,50450,0,20.31,19.72,712,1291,3.13,18.19,18.16,12.887,0,1279.402,7584.385,20869.139,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 19:10:00,2473.776,12150.439,2910.19,0,42.01,44.14,16,11259,0,42.03,37.48,20,50450,0,20.19,19.55,712,1291,3.09,18.08,18.06,12.887,0,1279.424,7584.386,20869.141,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 19:20:00,2473.776,12150.439,2910.194,0,41.41,43.69,16,11259,0,41.54,36.59,20,50450,0,20.09,19.44,712,1291,3.02,17.99,17.95,12.887,0,1279.445,7584.386,20869.141,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 19:30:00,2473.776,12150.439,2910.198,0,40.79,43.04,16,11259,0,40.87,35.63,20,50450,0,19.93,19.31,712,1291,3,17.89,17.87,12.887,0,1279.467,7584.387,20869.141,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 19:40:00,2473.776,12150.439,2910.202,0,40.23,42.49,16,11259,0,40.28,34.73,20,50450,0,19.79,19.18,712,1291,3.08,17.83,17.81,12.887,0,1279.489,7584.387,20869.141,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 19:50:00,2473.776,12150.439,2910.206,0,39.62,41.88,16,11259,0,39.72,34.02,20,50450,0,19.63,19.05,712,1291,3.1,17.79,17.76,12.887,0,1279.51,7584.387,20869.141,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 20:00:00,2473.776,12150.439,2910.21,0,39.15,41.32,16,11259,0,39.09,33.28,20,50450,0,19.5,18.93,712,1291,3.08,17.75,17.73,12.887,0,1279.532,7584.388,20869.143,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 20:10:00,2473.776,12150.439,2910.215,0,38.67,40.73,16,11259,0,38.63,32.65,20,50450,0,19.37,18.82,712,1291,3.01,17.7,17.69,12.887,0,1279.553,7584.388,20869.143,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 20:20:00,2473.776,12150.439,2910.219,0,38.09,40.19,16,11259,0,38.12,32.03,20,50450,0,19.23,18.69,712,1291,3.02,17.66,17.65,12.887,0,1279.575,7584.389,20869.143,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 20:30:00,2473.776,12150.439,2910.223,0,37.65,39.72,16,11259,0,37.63,31.51,20,50450,0,19.1,18.59,712,1291,3.1,17.62,17.61,12.887,0,1279.597,7584.389,20869.143,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 20:40:00,2474.205,12150.439,2910.227,16.95,44.76,42.85,16,11261,0,37.26,31.03,20,50450,0,18.99,18.49,712,1291,8.52,15.04,17.55,12.888,0,1279.618,7584.421,20869.143,0.429000000000087,0,2,0,0,0,0.00399999999990541,0,0
2024-03-21 20:50:00,2475.604,12153.859,2910.231,0.01,49.17,49.08,16,11267,0,49.05,49.09,20,50470,0,18.86,18.4,712,1291,11.6,17.14,17.56,12.894,0,1279.641,7584.485,20869.18,1.39899999999989,0,6,3.42000000000007,0,20,0.00400000000036016,0,0
2024-03-21 21:00:00,2475.604,12153.859,2910.235,0,47.92,48.58,16,11267,0,47.88,47.57,20,50470,0,18.72,18.3,712,1291,3.14,17.57,17.6,12.894,0,1279.663,7584.486,20869.18,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 21:10:00,2475.604,12153.859,2910.239,0,46.49,48.18,16,11267,0,46.76,44.74,20,50470,0,18.61,18.24,712,1291,3.11,17.59,17.59,12.894,0,1279.684,7584.486,20869.182,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 21:20:00,2475.604,12153.859,2910.243,0,45.61,47.69,16,11267,0,45.89,42.87,20,50470,0,18.47,18.13,712,1291,3.05,17.57,17.56,12.894,0,1279.706,7584.486,20869.182,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 21:30:00,2475.604,12153.859,2910.248,0,44.77,47.18,16,11267,0,44.99,41.2,20,50470,0,18.36,18.06,712,1291,3.04,17.47,17.46,12.894,0,1279.727,7584.487,20869.182,0,0,0,0,0,0,0.00500000000010914,0,0
2024-03-21 21:40:00,2475.604,12153.859,2910.252,0,44.13,46.71,16,11267,0,44.27,40.02,20,50470,0,18.26,17.98,712,1291,3.11,17.42,17.39,12.894,0,1279.749,7584.487,20869.182,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 21:50:00,2475.604,12153.859,2910.256,0,43.51,46.23,16,11267,0,43.54,38.98,20,50470,0,18.16,17.89,712,1291,3,17.34,17.33,12.894,0,1279.771,7584.488,20869.182,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 22:00:00,2475.604,12153.859,2910.26,0,42.74,45.75,16,11267,0,42.9,38.14,20,50470,0,18.1,17.82,712,1291,3.03,17.34,17.3,12.894,0,1279.792,7584.488,20869.184,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 22:10:00,2475.604,12153.859,2910.264,0,42.06,45.25,16,11267,0,42.18,37.38,20,50470,0,18,17.77,712,1291,3.04,17.29,17.28,12.894,0,1279.814,7584.488,20869.184,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 22:20:00,2475.604,12153.859,2910.269,0,41.46,44.75,16,11267,0,41.42,36.57,20,50470,0,17.89,17.71,712,1291,3.01,17.28,17.26,12.894,0,1279.836,7584.489,20869.184,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-21 22:30:00,2475.604,12153.859,2910.273,0,40.79,44.07,16,11267,0,40.87,35.9,20,50470,0,17.82,17.66,712,1291,3.01,17.26,17.25,12.894,0,1279.857,7584.489,20869.184,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 22:40:00,2475.604,12153.859,2910.277,0,40.19,43.63,16,11267,0,40.32,35.27,20,50470,0,17.7,17.6,712,1291,3.03,17.26,17.24,12.894,0,1279.879,7584.49,20869.184,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 22:50:00,2475.604,12153.859,2910.281,0,39.66,43.12,16,11267,0,39.71,34.56,20,50470,0,17.59,17.54,712,1291,3.08,17.23,17.23,12.894,0,1279.901,7584.49,20869.186,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 23:00:00,2475.604,12153.859,2910.285,0,39.17,42.61,16,11267,0,39.21,33.94,20,50470,0,17.51,17.45,712,1291,3.07,17.21,17.21,12.894,0,1279.922,7584.49,20869.186,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 23:10:00,2475.604,12153.859,2910.289,0,38.66,42.19,16,11267,0,38.65,33.32,20,50470,0,17.42,17.39,712,1291,3,17.19,17.19,12.894,0,1279.944,7584.491,20869.186,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 23:20:00,2475.604,12153.859,2910.293,0,38.14,41.67,16,11267,0,38.15,32.82,20,50470,0,17.33,17.34,712,1291,3.05,17.21,17.19,12.894,0,1279.966,7584.491,20869.186,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-21 23:30:00,2475.604,12153.859,2910.298,0,37.65,41.19,16,11267,0,37.67,32.31,20,50470,0,17.26,17.26,712,1291,3.02,17.18,17.18,12.894,0,1279.987,7584.492,20869.186,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-21 23:40:00,2475.604,12153.859,2910.302,0,37.04,40.7,16,11267,0,37.19,31.77,20,50470,0,17.18,17.19,712,1291,3.03,17.18,17.16,12.894,0,1280.009,7584.492,20869.188,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-21 23:50:00,2475.604,12153.859,2910.306,0,36.63,40.22,16,11267,0,36.77,31.28,20,50470,0,17.11,17.14,712,1291,3.01,17.16,17.15,12.894,0,1280.031,7584.492,20869.188,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22,2475.604,12153.859,2910.31,0,36.22,39.78,16,11267,0,36.33,30.81,20,50470,0,17.05,17.07,712,1291,3.02,17.15,17.15,12.894,0,1280.052,7584.493,0,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,20869.188,0,0,0,0,0,0,0,0,0
2024-03-22 00:10:00,2475.604,12153.859,2910.315,0,35.77,39.34,16,11267,0,35.88,30.35,20,50470,0,16.97,17.02,712,1291,2.99,17.12,17.14,12.894,0,1280.074,7584.493,20869.188,0,0,0,0,0,0,0,0,0
2024-03-22 00:20:00,2475.604,12153.859,2910.319,0,35.29,38.88,16,11267,0,35.45,29.88,20,50470,0,16.9,16.95,712,1291,3.07,17.13,17.11,12.894,0,1280.096,7584.494,20869.188,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 00:30:00,2475.604,12153.859,2910.323,0,34.83,38.38,16,11267,0,34.97,29.42,20,50470,0,16.84,16.9,712,1291,3.05,17.1,17.1,12.894,0,1280.117,7584.494,20869.189,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 00:40:00,2475.604,12153.859,2910.327,0,34.39,37.94,16,11267,0,34.56,29.03,20,50470,0,16.76,16.85,712,1291,2.99,17.1,17.12,12.894,0,1280.139,7584.494,20869.189,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-22 00:50:00,2475.604,12153.859,2910.331,0,33.9,37.46,16,11267,0,34.18,28.57,20,50470,0,16.7,16.8,712,1291,3.02,17.09,17.08,12.894,0,1280.161,7584.495,20869.189,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 01:00:00,2475.604,12153.859,2910.336,0,33.54,36.92,16,11267,0,33.75,28.18,20,50470,0,16.63,16.75,712,1291,3.01,17.06,17.06,12.894,0,1280.182,7584.495,20869.189,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-22 01:10:00,2475.604,12153.859,2910.34,0,33.06,36.46,16,11267,0,33.34,27.73,20,50470,0,16.56,16.69,712,1291,3.01,17.06,17.07,12.894,0,1280.204,7584.497,20869.189,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-22 01:20:00,2475.604,12153.859,2910.344,0,32.46,35.92,16,11267,0,32.8,27.24,20,50470,0,16.49,16.64,712,1291,3.06,17.04,17.06,12.894,0,1280.225,7584.497,20869.191,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 01:30:00,2475.604,12153.859,2910.348,0,31.91,35.41,16,11267,0,32.39,26.75,20,50470,0,16.44,16.58,712,1291,3.05,17.05,17.05,12.894,0,1280.247,7584.497,20869.191,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 01:40:00,2475.604,12153.859,2910.352,0,31.4,34.83,16,11267,0,31.91,26.29,20,50470,0,16.37,16.53,712,1291,3.01,17.04,17.04,12.894,0,1280.268,7584.498,20869.191,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 01:50:00,2475.604,12153.859,2910.356,0,30.78,34.25,16,11267,0,31.29,25.73,20,50470,0,16.3,16.47,712,1291,3.04,17.02,17.04,12.894,0,1280.29,7584.498,20869.191,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-22 02:00:00,2475.604,12153.859,2910.36,0,30.24,33.75,16,11267,0,30.81,25.23,20,50470,0,16.26,16.43,712,1291,3.02,17.01,17.04,12.894,0,1280.311,7584.499,20869.191,0,0,0,0,0,0,0.00399999999990541,0,0
2024-03-22 02:10:00,2475.604,12153.859,2910.365,0,29.73,33.2,16,11267,0,30.41,24.7,20,50470,0,16.21,16.4,712,1291,3.01,17.01,17.04,12.894,0,1280.333,7584.499,20869.193,0,0,0,0,0,0,0.00499999999965439,0,0
2024-03-22 02:20:00,2475.604,12153.859,2910.369,0,29.32,32.67,16,11267,0,29.99,24.25,20,50470,0,16.03,16.37,712,1291,3.01,17.02,17.02,12.894,0,1280.354,7584.499,20869.193,0,0,0,0,0,0,0.00400000000036016,0,0
2024-03-22 02:30:00,2475.604,12153.859,2910.373,0,28.86,32.18,16,11267,0,29.5,23.78,20,50470,0,15.85,16.35,712,1291,3.06,16.99,17,12.894,0,1280.376,7584.5,20869.193,0,0,0,0,0,0,0.00399999999990541,0,0
