Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor,Q_TER,T_IMP_TER,T_RET_TER,ET_TER_Frio,ET_TER_Calor,EE_TER,EE_BC1_TER,EE_BC2_TER
10-05-2024;22:30:00.000,"3942.333","29322.08","2939.212","0","36.26","38.6","0.032","17.822","0","36.33","31.26","0.06","125.67","0","23.63","23.27","0.712","1.291","3.11","18.98","18.95","23.778","0","1559.538","7651.244","20944.365"
10-05-2024;22:40:00.000,"3942.333","29322.08","2939.216","0","36","38.26","0.032","17.822","0","36.04","30.93","0.06","125.67","0","23.39","23.09","0.712","1.291","3.12","18.93","18.89","23.778","0","1559.56","7651.246","20944.365"
10-05-2024;22:50:00.000,"3942.333","29322.08","2939.22","0","35.67","37.9","0.032","17.822","0","35.74","30.58","0.06","125.67","0","23.19","22.9","0.712","1.291","3.1","18.89","18.86","23.778","0","1559.581","7651.246","20944.367"
10-05-2024;23:00:00.000,"3942.333","29322.08","2939.224","0","35.33","37.58","0.032","17.822","0","35.37","30.29","0.06","125.67","0","22.97","22.69","0.712","1.291","3.12","18.85","18.82","23.778","0","1559.602","7651.247","20944.367"
10-05-2024;23:10:00.000,"3942.333","29322.08","2939.228","0","35.01","37.24","0.032","17.822","0","35.1","29.98","0.06","125.67","0","22.8","22.55","0.712","1.291","3.12","18.81","18.78","23.778","0","1559.623","7651.247","20944.367"
10-05-2024;23:20:00.000,"3942.333","29322.08","2939.232","0","34.7","36.9","0.032","17.822","0","34.75","29.67","0.06","125.67","0","22.6","22.37","0.712","1.291","3.13","18.76","18.75","23.778","0","1559.644","7651.247","20944.367"
10-05-2024;23:30:00.000,"3942.333","29322.08","2939.236","0","34.39","36.6","0.032","17.822","0","34.46","29.39","0.06","125.67","0","22.44","22.21","0.712","1.291","3.12","18.74","18.72","23.778","0","1559.665","7651.248","20944.367"
10-05-2024;23:40:00.000,"3942.333","29322.08","2939.24","0","34.04","36.26","0.032","17.822","0","34.18","29.09","0.06","125.67","0","22.27","22.08","0.712","1.291","3.12","18.69","18.68","23.778","0","1559.686","7651.248","20944.369"
10-05-2024;23:50:00.000,"3942.333","29322.08","2939.244","0","33.76","35.96","0.032","17.822","0","33.92","28.81","0.06","125.67","0","22.1","21.92","0.712","1.291","3.13","18.67","18.66","23.778","0","1559.707","7651.248","20944.369"
11-05-2024;00:00:00.000,"3942.333","29322.08","2939.248","0","33.48","35.65","0.032","17.822","0","33.61","28.57","0.06","125.67","0","21.95","21.79","0.712","1.291","3.09","18.65","18.62","23.778","0","1559.729","7651.249","0"
11-05-2024;00:00:01.000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20944.369"
11-05-2024;00:10:00.000,"3942.333","29322.08","2939.252","0","33.15","35.34","0.032","17.822","0","33.33","28.28","0.06","125.67","0","21.8","21.68","0.712","1.291","3.09","18.62","18.59","23.778","0","1559.75","7651.249","20944.369"
11-05-2024;00:20:00.000,"3942.333","29322.08","2939.256","0","32.91","35.04","0.032","17.822","0","33.05","28.02","0.06","125.67","0","21.65","21.53","0.712","1.291","3.11","18.58","18.56","23.778","0","1559.771","7651.25","20944.369"
11-05-2024;00:30:00.000,"3942.333","29322.08","2939.26","0","32.62","34.74","0.032","17.822","0","32.78","27.77","0.06","125.67","0","21.54","21.42","0.712","1.291","3.1","18.57","18.54","23.778","0","1559.792","7651.25","20944.371"
11-05-2024;00:40:00.000,"3942.333","29322.08","2939.265","0","32.35","34.43","0.032","17.822","0","32.55","27.52","0.06","125.67","0","21.41","21.33","0.712","1.291","3.13","18.53","18.52","23.778","0","1559.814","7651.25","20944.371"
11-05-2024;00:50:00.000,"3942.333","29322.08","2939.269","0","32.04","34.16","0.032","17.822","0","32.31","27.31","0.06","125.67","0","21.27","21.22","0.712","1.291","3.13","18.5","18.49","23.778","0","1559.835","7651.25","20944.371"
11-05-2024;01:00:00.000,"3942.333","29322.08","2939.273","0","31.78","33.85","0.032","17.822","0","32.03","27.04","0.06","125.67","0","21.15","21.13","0.712","1.291","3.13","18.48","18.47","23.778","0","1559.856","7651.25","20944.371"
11-05-2024;01:10:00.000,"3942.333","29322.08","2939.277","0","31.52","33.59","0.032","17.822","0","31.82","26.79","0.06","125.67","0","21.02","21.06","0.712","1.291","3.12","18.46","18.45","23.778","0","1559.878","7651.251","20944.371"
11-05-2024;01:20:00.000,"3942.333","29322.08","2939.281","0","31.23","33.3","0.032","17.822","0","31.54","26.6","0.06","125.67","0","20.91","20.99","0.712","1.291","3.1","18.45","18.44","23.778","0","1559.899","7651.251","20944.373"
11-05-2024;01:30:00.000,"3942.333","29322.08","2939.285","0","31.03","33.01","0.032","17.822","0","31.31","26.37","0.06","125.67","0","20.81","20.94","0.712","1.291","3.12","18.4","18.41","23.778","0","1559.92","7651.251","20944.373"
11-05-2024;01:40:00.000,"3942.333","29322.08","2939.289","0","30.73","32.72","0.032","17.822","0","31.07","26.17","0.06","125.67","0","20.71","20.9","0.712","1.291","3.14","18.39","18.36","23.778","0","1559.941","7651.252","20944.373"
11-05-2024;01:50:00.000,"3942.333","29322.08","2939.293","0","30.46","32.48","0.032","17.822","0","30.84","25.97","0.06","125.67","0","20.62","20.87","0.712","1.291","3.13","18.36","18.35","23.778","0","1559.963","7651.252","20944.373"
11-05-2024;02:00:00.000,"3942.333","29322.08","2939.297","0","30.2","32.21","0.032","17.822","0","30.59","25.73","0.06","125.67","0","20.5","20.8","0.712","1.291","3.13","18.35","18.32","23.778","0","1559.984","7651.253","20944.373"
11-05-2024;02:10:00.000,"3942.333","29322.08","2939.302","0","29.99","31.97","0.032","17.822","0","30.36","25.55","0.06","125.67","0","20.39","20.76","0.712","1.291","3.15","18.33","18.31","23.778","0","1560.005","7651.253","20944.375"
11-05-2024;02:20:00.000,"3942.333","29322.08","2939.306","0","29.73","31.69","0.032","17.822","0","30.13","25.35","0.06","125.67","0","20.29","20.71","0.712","1.291","3.14","18.3","18.3","23.778","0","1560.026","7651.253","20944.375"
11-05-2024;02:30:00.000,"3942.333","29322.08","2939.31","0","29.51","31.44","0.032","17.822","0","29.95","25.16","0.06","125.67","0","20.18","20.64","0.712","1.291","3.11","18.29","18.28","23.778","0","1560.048","7651.254","20944.377"
11-05-2024;02:40:00.000,"3943.195","29322.08","2939.314","16.92","44.85","42.11","0.032","17.826","0","29.69","24.99","0.06","125.67","0","20.1","20.61","0.712","1.291","6.81","13.79","18.24","23.78","0","1560.069","7651.304","20944.377"
11-05-2024;02:50:00.000,"3944.845","29327.82","2939.318","0.01","49.58","49.46","0.032","17.833","0","49.44","49.48","0.06","125.7","0","20.03","20.57","0.712","1.291","5.11","17.52","18.16","23.789","0","1560.091","7651.365","20944.426"
11-05-2024;03:00:00.000,"3944.845","29327.82","2939.322","0","48.14","48.97","0.032","17.833","0","48.28","48.01","0.06","125.7","0","19.97","20.53","0.712","1.291","4.14","18.2","18.15","23.789","0","1560.113","7651.366","20944.426"
11-05-2024;03:10:00.000,"3944.845","29327.82","2939.327","0","46.91","48.51","0.032","17.833","0","47.09","45.4","0.06","125.7","0","19.87","20.48","0.712","1.291","4.16","18.22","18.14","23.789","0","1560.134","7651.366","20944.426"
11-05-2024;03:20:00.000,"3944.845","29327.82","2939.331","0","45.88","48","0.032","17.833","0","46.21","43.57","0.06","125.7","0","19.8","20.44","0.712","1.291","4.14","18.12","18.1","23.789","0","1560.156","7651.366","20944.426"
11-05-2024;03:30:00.000,"3944.845","29327.82","2939.335","0","45.19","47.63","0.032","17.833","0","45.4","42.03","0.06","125.7","0","19.72","20.41","0.712","1.291","4.12","18.06","18.05","23.789","0","1560.177","7651.367","20944.428"
11-05-2024;03:40:00.000,"3944.845","29327.82","2939.339","0","44.52","47.14","0.032","17.833","0","44.72","40.97","0.06","125.7","0","19.63","20.36","0.712","1.291","4.11","18.02","18","23.789","0","1560.199","7651.367","20944.428"
11-05-2024;03:50:00.000,"3944.845","29327.82","2939.343","0","43.81","46.6","0.032","17.833","0","44.03","40.05","0.06","125.7","0","19.53","20.32","0.712","1.291","4.09","18.01","17.99","23.789","0","1560.22","7651.368","20944.428"
11-05-2024;04:00:00.000,"3944.845","29327.82","2939.347","0","43.15","46.12","0.032","17.833","0","43.31","39.14","0.06","125.7","0","19.47","20.27","0.712","1.291","4.07","18","17.99","23.789","0","1560.242","7651.368","20944.428"
11-05-2024;04:10:00.000,"3944.845","29327.82","2939.351","0","42.44","45.59","0.032","17.833","0","42.63","38.36","0.06","125.7","0","19.39","20.25","0.712","1.291","4.07","17.98","17.98","23.789","0","1560.263","7651.368","20944.428"
11-05-2024;04:20:00.000,"3944.845","29327.82","2939.355","0","41.82","45.07","0.032","17.833","0","42.01","37.66","0.06","125.7","0","19.32","20.23","0.712","1.291","4.05","17.98","17.97","23.789","0","1560.285","7651.369","20944.43"
11-05-2024;04:30:00.000,"3944.845","29327.82","2939.359","0","41.24","44.61","0.032","17.833","0","41.37","36.89","0.06","125.7","0","19.25","20.23","0.712","1.291","4.04","17.97","17.96","23.789","0","1560.306","7651.369","20944.43"
11-05-2024;04:40:00.000,"3944.845","29327.82","2939.363","0","40.57","44.07","0.032","17.833","0","40.69","36.21","0.06","125.7","0","19.05","20.27","0.712","1.291","4.04","17.96","17.95","23.789","0","1560.327","7651.371","20944.43"
11-05-2024;04:50:00.000,"3944.845","29327.82","2939.368","0","39.91","43.54","0.032","17.833","0","40.01","35.37","0.06","125.7","0","19.24","20.35","0.712","1.291","4.06","17.95","17.96","23.789","0","1560.349","7651.371","20944.43"
11-05-2024;05:00:00.000,"3944.845","29327.82","2939.372","0","39.22","42.95","0.032","17.833","0","39.39","34.65","0.06","125.7","0","19.3","20.42","0.712","1.291","4.06","17.95","17.95","23.789","0","1560.37","7651.371","20944.43"
11-05-2024;05:10:00.000,"3944.845","29327.82","2939.376","0","38.61","42.42","0.032","17.833","0","38.71","34.03","0.06","125.7","0","19.29","20.47","0.712","1.291","4.07","17.95","17.95","23.789","0","1560.391","7651.372","20944.432"
11-05-2024;05:20:00.000,"3944.845","29327.82","2939.38","0","38.16","41.9","0.032","17.833","0","38.11","33.43","0.06","125.7","0","19.33","20.44","0.712","1.291","4.07","17.94","17.93","23.789","0","1560.413","7651.372","20944.432"
11-05-2024;05:30:00.000,"3944.845","29327.82","2939.384","0","37.61","41.37","0.032","17.833","0","37.54","32.9","0.06","125.7","0","19.32","20.38","0.712","1.291","4.06","17.92","17.92","23.789","0","1560.434","7651.372","20944.432"
11-05-2024;05:40:00.000,"3944.845","29327.82","2939.388","0","37.1","40.74","0.032","17.833","0","37.1","32.36","0.06","125.7","0","19.25","20.3","0.712","1.291","4.05","17.9","17.9","23.789","0","1560.456","7651.373","20944.432"
11-05-2024;05:50:00.000,"3944.845","29327.82","2939.392","0","36.61","40.24","0.032","17.833","0","36.56","31.73","0.06","125.7","0","19.15","20.26","0.712","1.291","4.08","17.9","17.9","23.789","0","1560.477","7651.373","20944.432"
11-05-2024;06:00:00.000,"3944.845","29327.82","2939.396","0","36.13","39.68","0.032","17.833","0","36.05","31.2","0.06","125.7","0","19.05","20.21","0.712","1.291","4.07","17.9","17.89","23.789","0","1560.499","7651.374","20944.434"
11-05-2024;06:10:00.000,"3944.845","29327.82","2939.4","0","35.57","39.21","0.032","17.833","0","35.54","30.67","0.06","125.7","0","18.98","20.17","0.712","1.291","4.07","17.89","17.89","23.789","0","1560.52","7651.374","20944.434"
11-05-2024;06:20:00.000,"3944.845","29327.82","2939.404","0","35.11","38.77","0.032","17.833","0","35.12","30.18","0.06","125.7","0","18.96","20.12","0.712","1.291","4.07","17.88","17.89","23.789","0","1560.541","7651.374","20944.434"
11-05-2024;06:30:00.000,"3944.845","29327.82","2939.408","0","34.57","38.2","0.032","17.833","0","34.68","29.79","0.06","125.7","0","18.94","20.06","0.712","1.291","4.03","17.87","17.88","23.789","0","1560.562","7651.375","20944.434"
11-05-2024;06:40:00.000,"3944.845","29327.82","2939.412","0","34.25","37.75","0.032","17.833","0","34.18","29.27","0.06","125.7","0","18.88","20.01","0.712","1.291","4.06","17.86","17.87","23.789","0","1560.584","7651.375","20944.434"
11-05-2024;06:50:00.000,"3944.845","29327.82","2939.416","0","33.79","37.26","0.032","17.833","0","33.87","28.92","0.06","125.7","0","18.87","19.95","0.712","1.291","4.06","17.86","17.84","23.789","0","1560.605","7651.375","20944.436"
11-05-2024;07:00:00.000,"3944.845","29327.82","2939.421","0","33.42","36.85","0.032","17.833","0","33.5","28.52","0.06","125.7","0","18.92","19.92","0.712","1.291","4.04","17.84","17.86","23.789","0","1560.627","7651.375","20944.436"
11-05-2024;07:10:00.000,"3944.845","29327.82","2939.425","0","33.02","36.41","0.032","17.833","0","33.06","28.08","0.06","125.7","0","18.86","19.88","0.712","1.291","4.04","17.83","17.82","23.789","0","1560.648","7651.375","20944.436"
11-05-2024;07:20:00.000,"3944.845","29327.82","2939.429","0","32.62","35.97","0.032","17.833","0","32.76","27.73","0.06","125.7","0","18.83","19.82","0.712","1.291","4.07","17.85","17.83","23.789","0","1560.669","7651.376","20944.436"
11-05-2024;07:30:00.000,"3944.845","29327.82","2939.433","0","32.33","35.57","0.032","17.833","0","32.44","27.34","0.06","125.7","0","18.83","19.79","0.712","1.291","4.02","17.84","17.83","23.789","0","1560.691","7651.376","20944.436"
11-05-2024;07:40:00.000,"3944.845","29327.82","2939.437","0","31.95","35.17","0.032","17.833","0","32.15","27.04","0.06","125.7","0","18.82","19.74","0.712","1.291","4.01","17.81","17.81","23.789","0","1560.712","7651.377","20944.438"
11-05-2024;07:50:00.000,"3944.845","29327.82","2939.441","0","31.65","34.79","0.032","17.833","0","31.8","26.71","0.06","125.7","0","18.84","19.68","0.712","1.291","4.02","17.82","17.81","23.789","0","1560.733","7651.377","20944.438"
11-05-2024;08:00:00.000,"3944.845","29327.82","2939.445","0","31.36","34.43","0.032","17.833","0","31.47","26.41","0.06","125.7","0","18.85","19.66","0.712","1.291","4.02","17.81","17.82","23.789","0","1560.755","7651.377","20944.438"
11-05-2024;08:10:00.000,"3944.845","29327.82","2939.449","0","31.13","34.06","0.032","17.833","0","31.26","26.15","0.06","125.7","0","18.86","19.63","0.712","1.291","4.05","17.82","17.8","23.789","0","1560.776","7651.378","20944.438"
11-05-2024;08:20:00.000,"3944.845","29327.82","2939.453","0","30.87","33.74","0.032","17.833","0","31.08","25.9","0.06","125.7","0","18.9","19.59","0.712","1.291","4.05","17.81","17.81","23.789","0","1560.798","7651.378","20944.438"
11-05-2024;08:30:00.000,"3944.845","29327.82","2939.457","0","30.64","33.42","0.032","17.833","0","31","25.65","0.06","125.7","0","18.9","19.56","0.712","1.291","4.05","17.8","17.78","23.789","0","1560.819","7651.379","20944.439"
11-05-2024;08:40:00.000,"3944.845","29327.82","2939.462","0","30.32","33.07","0.032","17.833","0","30.95","25.42","0.06","125.7","0","18.95","19.53","0.712","1.291","4.04","17.8","17.77","23.789","0","1560.841","7651.379","20944.439"
11-05-2024;08:50:00.000,"3944.845","29327.82","2939.466","0","30.12","32.77","0.032","17.833","0","30.9","25.2","0.06","125.7","0","18.95","19.49","0.712","1.291","4.04","17.79","17.78","23.789","0","1560.862","7651.379","20944.439"
11-05-2024;09:00:00.000,"3944.845","29327.82","2939.47","0","29.84","32.46","0.032","17.833","0","30.87","25.04","0.06","125.7","0","18.99","19.46","0.712","1.291","4.05","17.8","17.77","23.789","0","1560.884","7651.38","20944.439"
11-05-2024;09:10:00.000,"3944.845","29327.82","2939.474","0","29.58","32.14","0.032","17.833","0","30.9","25.06","0.06","125.7","0","19.04","19.44","0.712","1.291","4.07","17.79","17.76","23.789","0","1560.905","7651.38","20944.439"
11-05-2024;09:20:00.000,"3944.845","29327.82","2939.478","0","29.4","31.86","0.032","17.833","0","30.9","25.19","0.06","125.7","0","19.12","19.41","0.712","1.291","4.08","17.79","17.75","23.789","0","1560.926","7651.381","20944.441"
11-05-2024;09:30:00.000,"3944.845","29327.82","2939.482","0","29.22","31.58","0.032","17.833","0","30.96","25.31","0.06","125.7","0","19.21","19.41","0.712","1.291","4.04","17.79","17.75","23.789","0","1560.948","7651.381","20944.441"
11-05-2024;09:40:00.000,"3944.845","29327.82","2939.486","0","29.02","31.32","0.032","17.833","0","31.07","25.42","0.06","125.7","0","19.33","19.41","0.712","1.291","4.04","17.83","17.78","23.789","0","1560.969","7651.381","20944.441"
11-05-2024;09:50:00.000,"3944.845","29327.82","2939.49","0","28.87","31.09","0.032","17.833","0","31.32","25.5","0.06","125.7","0","19.42","19.42","0.712","1.291","4.11","17.85","17.78","23.789","0","1560.991","7651.382","20944.441"
11-05-2024;10:00:00.000,"3944.845","29327.82","2939.495","0","28.79","30.87","0.032","17.833","0","31.58","25.59","0.06","125.7","0","19.56","19.44","0.712","1.291","4.06","17.84","17.77","23.789","0","1561.012","7651.382","20944.441"
11-05-2024;10:10:00.000,"3944.845","29327.82","2939.499","0","28.65","30.65","0.032","17.833","0","31.86","25.76","0.06","125.7","0","19.68","19.47","0.712","1.291","4.02","17.85","17.78","23.789","0","1561.034","7651.383","20944.443"
11-05-2024;10:20:00.000,"3944.845","29327.82","2939.503","0","28.54","30.48","0.032","17.833","0","32.14","25.98","0.06","125.7","0","19.83","19.55","0.712","1.291","4.05","17.85","17.78","23.789","0","1561.055","7651.383","20944.443"
11-05-2024;10:30:00.000,"3944.845","29327.82","2939.507","0","28.47","30.28","0.032","17.833","0","32.38","26.19","0.06","125.7","0","19.98","19.69","0.712","1.291","4.05","17.87","17.79","23.789","0","1561.077","7651.383","20944.443"
11-05-2024;10:40:00.000,"3944.845","29327.82","2939.511","0","28.43","30.12","0.032","17.833","0","32.62","26.35","0.06","125.7","0","20.13","19.85","0.712","1.291","4.07","17.86","17.8","23.789","0","1561.098","7651.384","20944.443"
11-05-2024;10:50:00.000,"3944.845","29327.82","2939.515","0","28.38","29.97","0.032","17.833","0","32.83","26.52","0.06","125.7","0","20.3","20","0.712","1.291","4.05","17.87","17.8","23.789","0","1561.12","7651.384","20944.443"
11-05-2024;11:00:00.000,"3944.845","29327.82","2939.519","0","28.35","29.83","0.032","17.833","0","33","26.65","0.06","125.7","0","20.56","20.16","0.712","1.291","4.06","17.87","17.79","23.789","0","1561.142","7651.385","20944.445"
11-05-2024;11:10:00.000,"3944.845","29327.82","2939.523","0","28.31","29.71","0.032","17.833","0","33.05","26.71","0.06","125.7","0","20.81","20.34","0.712","1.291","4.03","17.88","17.81","23.789","0","1561.163","7651.385","20944.445"
11-05-2024;11:20:00.000,"3944.845","29327.82","2939.527","0","28.27","29.59","0.032","17.833","0","32.92","26.75","0.06","125.7","0","21.05","20.48","0.712","1.291","4.04","17.88","17.8","23.789","0","1561.185","7651.385","20944.445"
11-05-2024;11:30:00.000,"3944.845","29327.82","2939.532","0","28.26","29.48","0.032","17.833","0","32.86","26.72","0.06","125.7","0","21.29","20.61","0.712","1.291","4.04","17.88","17.79","23.789","0","1561.207","7651.386","20944.445"
11-05-2024;11:40:00.000,"3944.845","29327.82","2939.536","0","28.23","29.36","0.032","17.833","0","32.71","26.73","0.06","125.7","0","21.58","20.76","0.712","1.291","4.03","17.89","17.8","23.789","0","1561.229","7651.386","20944.445"
11-05-2024;11:50:00.000,"3944.845","29327.82","2939.54","0","28.23","29.31","0.032","17.833","0","32.55","26.73","0.06","125.7","0","21.85","20.91","0.712","1.291","4.07","17.89","17.8","23.789","0","1561.25","7651.387","20944.447"
11-05-2024;12:00:00.000,"3944.845","29327.82","2939.544","0","28.2","29.18","0.032","17.833","0","32.33","26.67","0.06","125.7","0","22.1","21.03","0.712","1.291","4.03","17.87","17.78","23.789","0","1561.272","7651.387","20944.447"
11-05-2024;12:10:00.000,"3944.845","29327.82","2939.548","0","28.16","29.07","0.032","17.833","0","32.12","26.58","0.06","125.7","0","22.28","21.15","0.712","1.291","4.02","17.87","17.77","23.789","0","1561.294","7651.387","20944.447"
11-05-2024;12:20:00.000,"3944.845","29327.82","2939.552","0","28.13","28.99","0.032","17.833","0","31.91","26.51","0.06","125.7","0","22.38","21.27","0.712","1.291","4.06","17.86","17.75","23.789","0","1561.315","7651.388","20944.447"
11-05-2024;12:30:00.000,"3944.845","29327.82","2939.556","0","28.09","28.91","0.032","17.833","0","31.67","26.45","0.06","125.7","0","22.39","21.36","0.712","1.291","4.01","17.87","17.75","23.789","0","1561.337","7651.388","20944.447"
11-05-2024;12:40:00.000,"3944.845","29327.82","2939.56","0","28.06","28.84","0.032","17.833","0","31.47","26.42","0.06","125.7","0","22.18","21.47","0.712","1.291","4.03","17.84","17.74","23.789","0","1561.359","7651.389","20944.449"
11-05-2024;12:50:00.000,"3944.845","29327.82","2939.565","0","28.01","28.76","0.032","17.833","0","31.26","26.4","0.06","125.7","0","22.27","21.61","0.712","1.291","4.03","17.86","17.74","23.789","0","1561.38","7651.389","20944.449"
11-05-2024;13:00:00.000,"3944.845","29327.82","2939.568","0","27.95","28.67","0.032","17.833","0","31.08","26.36","0.06","125.7","0","22.35","21.7","0.712","1.291","4.05","17.87","17.77","23.789","0","1561.402","7651.389","20944.449"
11-05-2024;13:10:00.000,"3944.845","29327.82","2939.573","0","27.91","28.61","0.032","17.833","0","30.9","26.33","0.06","125.7","0","23.11","21.78","0.712","1.291","4.01","17.88","17.77","23.789","0","1561.424","7651.39","20944.449"
11-05-2024;13:20:00.000,"3944.845","29327.82","2939.577","0","27.88","28.53","0.032","17.833","0","30.72","26.32","0.06","125.7","0","23.14","21.87","0.712","1.291","4.05","17.88","17.77","23.789","0","1561.445","7651.39","20944.449"
11-05-2024;13:30:00.000,"3944.845","29327.82","2939.581","0","27.84","28.47","0.032","17.833","0","30.52","26.29","0.06","125.7","0","23.35","21.96","0.712","1.291","4.02","17.89","17.76","23.789","0","1561.467","7651.392","20944.451"
11-05-2024;13:40:00.000,"3944.845","29327.82","2939.585","0","27.78","28.4","0.032","17.833","0","30.35","26.28","0.06","125.7","0","23.46","22.03","0.712","1.291","3.99","17.9","17.77","23.789","0","1561.489","7651.392","20944.451"
11-05-2024;13:50:00.000,"3944.845","29327.82","2939.589","0","27.75","28.33","0.032","17.833","0","30.17","26.25","0.06","125.7","0","23.52","22.11","0.712","1.291","4.02","17.87","17.76","23.789","0","1561.51","7651.392","20944.451"
11-05-2024;14:00:00.000,"3944.845","29327.82","2939.593","0","27.68","28.26","0.032","17.833","0","29.98","26.2","0.06","125.7","0","24.23","22.18","0.712","1.291","4.01","17.85","17.75","23.789","0","1561.532","7651.393","20944.451"
11-05-2024;14:10:00.000,"3944.845","29327.82","2939.597","0","27.65","28.2","0.032","17.833","0","29.83","26.17","0.06","125.7","0","24.76","22.28","0.712","1.291","4","17.83","17.72","23.789","0","1561.554","7651.393","20944.451"
11-05-2024;14:20:00.000,"3944.845","29327.82","2939.601","0","27.58","28.12","0.032","17.833","0","29.67","26.12","0.06","125.7","0","24.83","22.36","0.712","1.291","4.02","17.82","17.71","23.789","0","1561.575","7651.394","20944.453"
11-05-2024;14:30:00.000,"3944.845","29327.82","2939.606","0","27.5","28.03","0.032","17.833","0","29.52","26.09","0.06","125.7","0","25.11","22.41","0.712","1.291","3.98","17.81","17.7","23.789","0","1561.597","7651.394","20944.453"
11-05-2024;14:40:00.000,"3944.845","29327.82","2939.61","0","27.42","27.95","0.032","17.833","0","29.32","26.03","0.06","125.7","0","25.23","22.49","0.712","1.291","4.03","17.77","17.67","23.789","0","1561.618","7651.394","20944.453"
11-05-2024;14:50:00.000,"3944.845","29327.82","2939.614","0","27.31","27.87","0.032","17.833","0","29.15","25.96","0.06","125.7","0","25.33","22.55","0.712","1.291","4.03","17.78","17.69","23.789","0","1561.639","7651.395","20944.453"
11-05-2024;15:00:00.000,"3944.845","29327.82","2939.618","0","27.23","27.79","0.032","17.833","0","28.98","25.91","0.06","125.7","0","25.52","22.63","0.712","1.291","4.01","17.78","17.69","23.789","0","1561.66","7651.395","20944.453"
11-05-2024;15:10:00.000,"3944.845","29327.82","2939.621","0","27.09","27.69","0.032","17.833","0","28.78","25.78","0.06","125.7","0","25.28","22.68","0.712","1.291","3.99","17.76","17.69","23.789","0","1561.682","7651.395","20944.455"
11-05-2024;15:20:00.000,"3944.845","29327.82","2939.625","0","26.92","27.54","0.032","17.833","0","28.58","25.67","0.06","125.7","0","24.6","22.7","0.712","1.291","4","17.72","17.67","23.789","0","1561.703","7651.396","20944.455"
11-05-2024;15:30:00.000,"3944.845","29327.82","2939.629","0","26.74","27.42","0.032","17.833","0","28.28","25.53","0.06","125.7","0","24.1","22.74","0.712","1.291","4","17.7","17.65","23.789","0","1561.724","7651.396","20944.455"
11-05-2024;15:40:00.000,"3944.845","29327.82","2939.633","0","26.52","27.3","0.032","17.833","0","28.05","25.38","0.06","125.7","0","23.77","22.67","0.712","1.291","4","17.68","17.63","23.789","0","1561.745","7651.396","20944.455"
11-05-2024;15:50:00.000,"3944.845","29327.82","2939.637","0","26.28","27.14","0.032","17.833","0","27.8","25.23","0.06","125.7","0","23.48","22.53","0.712","1.291","4.01","17.65","17.62","23.789","0","1561.766","7651.396","20944.455"
11-05-2024;16:00:00.000,"3944.845","29327.82","2939.641","0","26.08","26.96","0.032","17.833","0","27.53","25.04","0.06","125.7","0","23.33","22.41","0.712","1.291","4","17.63","17.61","23.789","0","1561.788","7651.396","20944.457"
11-05-2024;16:10:00.000,"3944.845","29327.82","2939.645","0","25.92","26.83","0.032","17.833","0","27.29","24.86","0.06","125.7","0","23.26","22.21","0.712","1.291","4.02","17.64","17.6","23.789","0","1561.809","7651.397","20944.457"
11-05-2024;16:20:00.000,"3944.845","29327.82","2939.649","0","25.74","26.71","0.032","17.833","0","27.11","24.69","0.06","125.7","0","23.16","22.05","0.712","1.291","4.04","17.64","17.62","23.789","0","1561.83","7651.397","20944.457"
11-05-2024;16:30:00.000,"3944.845","29327.82","2939.653","0","25.62","26.58","0.032","17.833","0","26.95","24.52","0.06","125.7","0","23.13","21.92","0.712","1.291","4.01","17.63","17.61","23.789","0","1561.851","7651.398","20944.457"
11-05-2024;16:40:00.000,"3944.845","29327.82","2939.657","0","25.5","26.45","0.032","17.833","0","26.8","24.37","0.06","125.7","0","22.98","21.81","0.712","1.291","3.99","17.63","17.6","23.789","0","1561.872","7651.398","20944.457"
11-05-2024;16:50:00.000,"3944.845","29327.82","2939.661","0","25.41","26.35","0.032","17.833","0","26.65","24.21","0.06","125.7","0","22.82","21.74","0.712","1.291","4.04","17.64","17.59","23.789","0","1561.893","7651.398","20944.459"
11-05-2024;17:00:00.000,"3944.845","29327.82","2939.665","0","25.31","26.2","0.032","17.833","0","26.51","24.09","0.06","125.7","0","22.43","21.65","0.712","1.291","4.02","17.61","17.6","23.789","0","1561.915","7651.399","20944.459"
11-05-2024;17:10:00.000,"3944.845","29327.82","2939.669","0","25.2","26.08","0.032","17.833","0","26.38","23.96","0.06","125.7","0","22.24","21.47","0.712","1.291","4.02","17.61","17.59","23.789","0","1561.936","7651.399","20944.459"
11-05-2024;17:20:00.000,"3944.845","29327.82","2939.673","0","25.12","25.95","0.032","17.833","0","26.24","23.83","0.06","125.7","0","21.95","21.34","0.712","1.291","4.03","17.6","17.57","23.789","0","1561.958","7651.4","20944.461"
11-05-2024;17:30:00.000,"3944.845","29327.82","2939.677","0","25.01","25.85","0.032","17.833","0","26.15","23.72","0.06","125.7","0","21.9","21.22","0.712","1.291","4.03","17.59","17.58","23.789","0","1561.979","7651.4","20944.461"
