Position;Timestamp;Date;Hour;Part Number;Object Name;Location Name;Sin;Address;Com Port;Group;Type;A L1 [A];A L2 [A];A L3 [A];An [A];Run Hour Meter [h];Run Hour Meter (-) [h];Hz [Hz];PF L1;PF L2;PF L3;PF sys;Phase sequence;THD A L1 [%];THD A L2 [%];THD A L3 [%];THD V L1-N [%];THD V L2-N [%];THD V L3-N [%];V L1-L2 [V];V L1-N [V];V L2-L3 [V];V L2-N [V];V L3-L1 [V];V L3-N [V];V L-L sys [V];V L-N sys [V];kVA L1 [kVA];kVA L2 [kVA];kVA L3 [kVA];kVA sys [kVA];kWh AC [kWh];kWh (-) AC [kWh];kW L1 [kW];kW L2 [kW];kW L3 [kW];kW sys [kW];kvarh [kvarh];kvar L1 [kvar];kvar L2 [kvar];kvar L3 [kvar];kvar sys [kvar],col_Position;Timestamp;Date;Hour;Part Number;Object Name;Location Name;Sin;Address;Com Port;Group;Type;A L1 [A];A L2 [A];A L3 [A];An [A];Run Hour Meter [h];Run Hour Meter (-) [h];Hz [Hz];PF L1;PF L2;PF L3;PF sys;Phase sequence;THD A L1 [%];THD A L2 [%];THD A L3 [%];THD V L1-N [%];THD V L2-N [%];THD V L3-N [%];V L1-L2 [V];V L1-N [V];V L2-L3 [V];V L2-N [V];V L3-L1 [V];V L3-N [V];V L-L sys [V];V L-N sys [V];kVA L1 [kVA];kVA L2 [kVA];kVA L3 [kVA];kVA sys [kVA];kWh AC [kWh];kWh (-) AC [kWh];kW L1 [kW];kW L2 [kW];kW L3 [kW];kW sys [kW];kvarh [kvarh];kvar L1 [kvar];kvar L2 [kvar];kvar L3 [kvar];kvar sys [kvar]
"32;1713957600;24/04/2024;13:20:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"33;1713957900;24/04/2024;13:25:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,423"";""0,358"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,760"";""0,761"";""-1,000000"";""134,1"";""41,1"";""36,0"";""1,9"";""1,6"";""1,7"";""395,2"";""227,6"";""397,8"";""228,5"";""395,8"";""230,5"";""396,4"";""228,8"";""0,0000"";""0,0000"";""0,0974"";""0,0975"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0741"";""0,0741"";""NULL"";""0,0000"";""0,0000"";""-0,0634"";""-0,0634""",NA
"34;1713957900;24/04/2024;13:25:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"35;1713958200;24/04/2024;13:30:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,412"";""0,352"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,767"";""0,768"";""-1,000000"";""128,6"";""43,1"";""36,4"";""2,0"";""1,6"";""1,6"";""399,3"";""229,8"";""402,8"";""231,2"";""400,7"";""233,3"";""400,9"";""231,4"";""0,0000"";""0,0000"";""0,0961"";""0,0962"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0737"";""0,0737"";""NULL"";""0,0000"";""0,0000"";""-0,0619"";""-0,0620""",NA
"36;1713958200;24/04/2024;13:30:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"37;1713958500;24/04/2024;13:35:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,423"";""0,354"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,758"";""0,758"";""-1,000000"";""130,8"";""40,6"";""36,2"";""2,0"";""1,7"";""1,7"";""394,6"";""226,9"";""396,6"";""227,9"";""394,4"";""230,0"";""395,1"";""228,2"";""0,0000"";""0,0000"";""0,0975"";""0,0974"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0736"";""0,0736"";""NULL"";""0,0000"";""0,0000"";""-0,0635"";""-0,0635""",NA
"38;1713958500;24/04/2024;13:35:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"39;1713958800;24/04/2024;13:40:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,421"";""0,356"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,759"";""0,756"";""-1,000000"";""126,3"";""41,8"";""35,7"";""1,9"";""1,6"";""1,6"";""398,6"";""229,3"";""401,2"";""230,3"";""399,2"";""232,7"";""399,6"";""230,7"";""0,0000"";""0,0000"";""0,0988"";""0,0985"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0745"";""0,0745"";""NULL"";""0,0000"";""0,0000"";""-0,0644"";""-0,0645""",NA
"40;1713958800;24/04/2024;13:40:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"41;1713959100;24/04/2024;13:45:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,415"";""0,352"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,767"";""0,766"";""-1,000000"";""121,1"";""45,2"";""36,4"";""1,8"";""1,6"";""1,5"";""405,0"";""232,8"";""407,1"";""234,0"";""404,8"";""236,1"";""405,6"";""234,3"";""0,0000"";""0,0000"";""0,0981"";""0,0979"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0747"";""0,0747"";""NULL"";""0,0000"";""0,0000"";""-0,0632"";""-0,0632""",NA
"42;1713959100;24/04/2024;13:45:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"43;1713959400;24/04/2024;13:50:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,420"";""0,357"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,761"";""0,761"";""-1,000000"";""126,5"";""42,5"";""36,4"";""1,9"";""1,6"";""1,7"";""397,4"";""228,3"";""400,1"";""229,8"";""398,1"";""232,5"";""398,6"";""230,2"";""0,0000"";""0,0000"";""0,0980"";""0,0977"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0744"";""0,0744"";""NULL"";""0,0000"";""0,0000"";""-0,0636"";""-0,0637""",NA
"44;1713959400;24/04/2024;13:50:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"45;1713959700;24/04/2024;13:55:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,426"";""0,361"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,757"";""0,760"";""-1,000000"";""130,8"";""50,8"";""37,0"";""2,5"";""2,3"";""2,3"";""397,2"";""228,4"";""399,7"";""229,6"";""397,6"";""231,8"";""398,3"";""229,9"";""0,0000"";""0,0000"";""0,0982"";""0,0984"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0747"";""0,0747"";""NULL"";""0,0000"";""0,0000"";""-0,0640"";""-0,0640""",NA
"46;1713959700;24/04/2024;13:55:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"47;1713960000;24/04/2024;14:00:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""AVG"";""0,000"";""0,000"";""0,421"";""0,356"";""NULL"";""NULL"";""50,0"";""1,000"";""1,000"";""0,757"";""0,758"";""-1,000000"";""125,7"";""58,8"";""38,7"";""3,0"";""2,8"";""2,8"";""396,2"";""227,7"";""399,7"";""229,4"";""397,5"";""232,2"";""397,8"";""229,7"";""0,0000"";""0,0000"";""0,0973"";""0,0974"";""NULL"";""NULL"";""0,0000"";""0,0000"";""0,0737"";""0,0737"";""NULL"";""0,0000"";""0,0000"";""-0,0639"";""-0,0637""",NA
"48;1713960000;24/04/2024;14:00:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA BAJA"";""PLANTA BAJA"";""NULL"";""2"";""COM 2"";""PLANTA BAJA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""4534,84"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""2611,4000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""17,0000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"49;1713956700;24/04/2024;13:05:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,970"";""11,056"";""12,861"";""5,531"";""NULL"";""NULL"";""50,0"";""0,045"";""0,785"";""0,811"";""0,973"";""-1,000000"";""30,0"";""31,5"";""28,9"";""3,4"";""3,2"";""3,0"";""391,0"";""225,0"";""394,7"";""226,2"";""392,1"";""228,8"";""392,6"";""226,6"";""2,2380"";""2,5057"";""2,9352"";""4,5723"";""NULL"";""NULL"";""0,1046"";""1,9642"";""2,3851"";""4,4531"";""NULL"";""2,2343"";""-1,5489"";""-1,7146"";""-1,0299""",NA
"50;1713956700;24/04/2024;13:05:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22824,97"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77270,2000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"51;1713957000;24/04/2024;13:10:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,962"";""10,821"";""12,646"";""5,472"";""NULL"";""NULL"";""50,0"";""0,021"";""0,770"";""0,814"";""0,973"";""-1,000000"";""32,5"";""33,9"";""29,3"";""3,8"";""3,6"";""3,3"";""395,6"";""227,3"";""398,8"";""229,4"";""396,7"";""231,2"";""397,0"";""229,2"";""2,2703"";""2,4845"";""2,9234"";""4,4615"";""NULL"";""NULL"";""0,0532"";""1,9125"";""2,3798"";""4,3440"";""NULL"";""2,2694"";""-1,5835"";""-1,6933"";""-1,0124""",NA
"52;1713957000;24/04/2024;13:10:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,04"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77270,5000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"53;1713957300;24/04/2024;13:15:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,839"";""10,482"";""11,970"";""4,784"";""NULL"";""NULL"";""50,0"";""0,017"";""0,759"";""0,834"";""0,978"";""-1,000000"";""30,2"";""31,1"";""26,2"";""3,2"";""3,2"";""2,9"";""404,3"";""232,6"";""408,2"";""234,1"";""405,8"";""236,4"";""406,1"";""234,3"";""2,2874"";""2,4634"";""2,8317"";""4,3627"";""NULL"";""NULL"";""0,0403"";""1,8634"";""2,3636"";""4,2733"";""NULL"";""2,2866"";""-1,6002"";""-1,5545"";""-0,8740""",NA
"54;1713957300;24/04/2024;13:15:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,13"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77270,9000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"55;1713957600;24/04/2024;13:20:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,812"";""10,489"";""11,503"";""3,272"";""NULL"";""NULL"";""50,0"";""0,016"";""0,791"";""0,846"";""0,987"";""-1,000000"";""21,2"";""21,0"";""19,8"";""2,0"";""1,7"";""1,8"";""395,7"";""227,9"";""398,7"";""228,4"";""396,4"";""231,2"";""396,8"";""229,1"";""2,2313"";""2,3915"";""2,6596"";""4,2372"";""NULL"";""NULL"";""0,0381"";""1,8991"";""2,2514"";""4,1876"";""NULL"";""2,2308"";""-1,4593"";""-1,4133"";""-0,6402""",NA
"56;1713957600;24/04/2024;13:20:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,22"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77271,3000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"57;1713957900;24/04/2024;13:25:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,614"";""10,325"";""11,076"";""3,096"";""NULL"";""NULL"";""50,0"";""0,010"";""0,787"";""0,849"";""0,988"";""-1,000000"";""21,5"";""19,4"";""20,7"";""1,9"";""1,6"";""1,7"";""395,3"";""227,7"";""398,2"";""228,4"";""396,0"";""230,4"";""396,5"";""228,8"";""2,1902"";""2,3566"";""2,5531"";""4,0961"";""NULL"";""NULL"";""0,0245"";""1,8596"";""2,1716"";""4,0517"";""NULL"";""2,1898"";""-1,4483"";""-1,3433"";""-0,5978""",NA
"58;1713957900;24/04/2024;13:25:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,31"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77271,6000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"59;1713958200;24/04/2024;13:30:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,983"";""10,195"";""11,429"";""3,266"";""NULL"";""NULL"";""50,0"";""0,026"";""0,779"";""0,850"";""0,987"";""-1,000000"";""20,4"";""19,2"";""19,7"";""1,9"";""1,6"";""1,6"";""399,5"";""229,8"";""402,7"";""231,0"";""400,5"";""233,2"";""401,0"";""231,3"";""2,3131"";""2,3467"";""2,6707"";""4,2327"";""NULL"";""NULL"";""0,0785"";""1,8397"";""2,2698"";""4,1841"";""NULL"";""2,3070"";""-1,4709"";""-1,4047"";""-0,5767""",NA
"60;1713958200;24/04/2024;13:30:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,38"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77271,9000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"61;1713958500;24/04/2024;13:35:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,763"";""10,871"";""11,434"";""3,535"";""NULL"";""NULL"";""50,0"";""0,016"";""0,806"";""0,843"";""0,988"";""-1,000000"";""20,4"";""17,6"";""20,0"";""2,0"";""1,6"";""1,7"";""394,2"";""227,1"";""397,0"";""227,7"";""395,0"";""230,0"";""395,3"";""228,2"";""2,2160"";""2,4289"";""2,6237"";""4,3032"";""NULL"";""NULL"";""0,0386"";""2,0199"";""2,2181"";""4,2566"";""NULL"";""2,2155"";""-1,4159"";""-1,4054"";""-0,6096""",NA
"62;1713958500;24/04/2024;13:35:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,47"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77272,3000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"63;1713958800;24/04/2024;13:40:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,578"";""10,194"";""11,429"";""3,104"";""NULL"";""NULL"";""50,0"";""0,014"";""0,784"";""0,845"";""0,986"";""-1,000000"";""21,0"";""19,1"";""21,7"";""1,9"";""1,6"";""1,6"";""398,6"";""229,4"";""401,4"";""230,2"";""399,3"";""232,6"";""399,6"";""230,7"";""2,1937"";""2,3700"";""2,6623"";""4,1745"";""NULL"";""NULL"";""0,0309"";""1,8388"";""2,2517"";""4,1183"";""NULL"";""2,1932"";""-1,4448"";""-1,4209"";""-0,6722""",NA
"64;1713958800;24/04/2024;13:40:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,56"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77272,6000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
"65;1713959100;24/04/2024;13:45:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""AVG"";""9,172"";""11,003"";""11,941"";""4,171"";""NULL"";""NULL"";""50,0"";""0,140"";""0,793"";""0,844"";""0,981"";""-1,000000"";""22,4"";""16,5"";""20,9"";""1,8"";""1,6"";""1,5"";""404,9"";""232,9"";""407,4"";""233,8"";""405,0"";""236,0"";""405,9"";""234,2"";""2,1426"";""2,5380"";""2,8157"";""4,8166"";""NULL"";""NULL"";""0,3041"";""2,0729"";""2,3798"";""4,7317"";""NULL"";""2,1194"";""-1,5061"";""-1,5079"";""-0,8867""",NA
"66;1713959100;24/04/2024;13:45:00;""EM210-MODBUS-ESTANDAR--3P"";""PLANTA PRIMERA"";""PLANTA PRIMERA"";""NULL"";""3"";""COM 2"";""PLANTA PRIMERA"";""CNT"";""NULL"";""NULL"";""NULL"";""NULL"";""22825,63"";""0,00"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""NULL"";""77273,0000"";""0,0000"";""NULL"";""NULL"";""NULL"";""NULL"";""1179,2000"";""NULL"";""NULL"";""NULL"";""NULL""",NA
